,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Move
2734,1,1,2,2,2,1,1,0,0,7
2735,1,1,2,2,2,1,1,2,0,8
2736,0,0,0,0,0,0,0,0,0,0
2737,1,0,0,0,0,0,0,0,0,4
2738,1,0,0,0,2,0,0,0,0,2
2739,1,0,1,0,2,0,0,0,0,1
2740,1,2,1,0,2,0,0,0,0,3
2741,1,2,1,1,2,0,0,0,0,6
2742,1,2,1,1,2,0,2,0,0,7
2743,1,2,1,1,2,0,2,1,0,8
2744,1,2,1,1,2,0,2,1,2,5
2745,0,0,0,0,0,0,0,0,0,0
2746,1,0,0,0,0,0,0,0,0,4
2747,1,0,0,0,2,0,0,0,0,6
2748,1,0,0,0,2,0,1,0,0,3
2749,1,0,0,2,2,0,1,0,0,1
2750,1,1,0,2,2,0,1,0,0,2
2751,1,1,2,2,2,0,1,0,0,5
2752,1,1,2,2,2,1,1,0,0,8
2753,1,1,2,2,2,1,1,0,2,7
2754,0,0,0,0,0,0,0,0,0,0
2755,1,0,0,0,0,0,0,0,0,4
2756,1,0,0,0,2,0,0,0,0,6
2757,1,0,0,0,2,0,1,0,0,3
2758,1,0,0,2,2,0,1,0,0,1
2759,1,1,0,2,2,0,1,0,0,2
2760,1,1,2,2,2,0,1,0,0,5
2761,1,1,2,2,2,1,1,0,0,8
2762,1,1,2,2,2,1,1,0,2,7
2763,0,0,0,0,0,0,0,0,0,0
2764,1,0,0,0,0,0,0,0,0,4
2765,1,0,0,0,2,0,0,0,0,6
2766,1,0,0,0,2,0,1,0,0,3
2767,1,0,0,2,2,0,1,0,0,1
2768,1,1,0,2,2,0,1,0,0,2
2769,1,1,2,2,2,0,1,0,0,5
2770,1,1,2,2,2,1,1,0,0,7
2771,1,1,2,2,2,1,1,2,0,8
2772,0,0,0,0,0,0,0,0,0,0
2773,1,0,0,0,0,0,0,0,0,4
2774,1,0,0,0,2,0,0,0,0,6
2775,1,0,0,0,2,0,1,0,0,3
2776,1,0,0,2,2,0,1,0,0,1
2777,1,1,0,2,2,0,1,0,0,2
2778,1,1,2,2,2,0,1,0,0,5
2779,1,1,2,2,2,1,1,0,0,8
2780,1,1,2,2,2,1,1,0,2,7
2781,0,0,0,0,0,0,0,0,0,0
2782,1,0,0,0,0,0,0,0,0,4
2783,1,0,0,0,2,0,0,0,0,6
2784,1,0,0,0,2,0,1,0,0,3
2785,1,0,0,2,2,0,1,0,0,1
2786,1,1,0,2,2,0,1,0,0,2
2787,1,1,2,2,2,0,1,0,0,5
2788,1,1,2,2,2,1,1,0,0,8
2789,1,1,2,2,2,1,1,0,2,7
2790,0,0,0,0,0,0,0,0,0,0
2791,1,0,0,0,0,0,0,0,0,4
2792,1,0,0,0,2,0,0,0,0,6
2793,1,0,0,0,2,0,1,0,0,3
2794,1,0,0,2,2,0,1,0,0,1
2795,1,1,0,2,2,0,1,0,0,2
2796,1,1,2,2,2,0,1,0,0,5
2797,1,1,2,2,2,1,1,0,0,7
2798,1,1,2,2,2,1,1,2,0,8
2799,0,0,0,0,0,0,0,0,0,0
2800,1,0,0,0,0,0,0,0,0,4
2801,1,0,0,0,2,0,0,0,0,6
2802,1,0,0,0,2,0,1,0,0,3
2803,1,0,0,2,2,0,1,0,0,1
2804,1,1,0,2,2,0,1,0,0,2
2805,1,1,2,2,2,0,1,0,0,5
2806,1,1,2,2,2,1,1,0,0,7
2807,1,1,2,2,2,1,1,2,0,8
2808,0,0,0,0,0,0,0,0,0,0
2809,1,0,0,0,0,0,0,0,0,4
2810,1,0,0,0,2,0,0,0,0,2
2811,1,0,1,0,2,0,0,0,0,1
2812,1,2,1,0,2,0,0,0,0,3
2813,1,2,1,1,2,0,0,0,0,6
2814,1,2,1,1,2,0,2,0,0,7
2815,1,2,1,1,2,0,2,1,0,8
2816,1,2,1,1,2,0,2,1,2,5
2817,0,0,0,0,0,0,0,0,0,4
2818,0,0,0,0,1,0,0,0,0,0
2819,2,0,0,0,1,0,0,0,0,1
2820,2,1,0,0,1,0,0,0,0,7
2821,2,1,0,0,1,0,0,2,0,3
2822,2,1,0,1,1,0,0,2,0,5
2823,2,1,0,1,1,2,0,2,0,6
2824,2,1,0,1,1,2,1,2,0,2
2825,2,1,2,1,1,2,1,2,0,8
2826,0,0,0,0,0,0,0,0,0,4
2827,0,0,0,0,1,0,0,0,0,0
2828,2,0,0,0,1,0,0,0,0,3
2829,2,0,0,1,1,0,0,0,0,5
2830,2,0,0,1,1,2,0,0,0,2
2831,2,0,1,1,1,2,0,0,0,6
2832,2,0,1,1,1,2,2,0,0,1
2833,2,1,1,1,1,2,2,0,0,7
2834,2,1,1,1,1,2,2,2,0,8
2835,0,0,0,0,0,0,0,0,0,0
2836,1,0,0,0,0,0,0,0,0,4
2837,1,0,0,0,2,0,0,0,0,2
2838,1,0,1,0,2,0,0,0,0,1
2839,1,2,1,0,2,0,0,0,0,3
2840,1,2,1,1,2,0,0,0,0,6
2841,1,2,1,1,2,0,2,0,0,7
2842,1,2,1,1,2,0,2,1,0,8
2843,1,2,1,1,2,0,2,1,2,5
2844,0,0,0,0,0,0,0,0,0,0
2845,1,0,0,0,0,0,0,0,0,4
2846,1,0,0,0,2,0,0,0,0,2
2847,1,0,1,0,2,0,0,0,0,1
2848,1,2,1,0,2,0,0,0,0,3
2849,1,2,1,1,2,0,0,0,0,6
2850,1,2,1,1,2,0,2,0,0,7
2851,1,2,1,1,2,0,2,1,0,8
2852,1,2,1,1,2,0,2,1,2,5
2853,0,0,0,0,0,0,0,0,0,4
2854,0,0,0,0,1,0,0,0,0,0
2855,2,0,0,0,1,0,0,0,0,1
2856,2,1,0,0,1,0,0,0,0,7
2857,2,1,0,0,1,0,0,2,0,3
2858,2,1,0,1,1,0,0,2,0,5
2859,2,1,0,1,1,2,0,2,0,2
2860,2,1,1,1,1,2,0,2,0,6
2861,2,1,1,1,1,2,2,2,0,8
2862,0,0,0,0,0,0,0,0,0,0
2863,1,0,0,0,0,0,0,0,0,4
2864,1,0,0,0,2,0,0,0,0,2
2865,1,0,1,0,2,0,0,0,0,1
2866,1,2,1,0,2,0,0,0,0,3
2867,1,2,1,1,2,0,0,0,0,6
2868,1,2,1,1,2,0,2,0,0,7
2869,1,2,1,1,2,0,2,1,0,5
2870,1,2,1,1,2,2,2,1,0,8
2871,0,0,0,0,0,0,0,0,0,0
2872,1,0,0,0,0,0,0,0,0,4
2873,1,0,0,0,2,0,0,0,0,6
2874,1,0,0,0,2,0,1,0,0,3
2875,1,0,0,2,2,0,1,0,0,1
2876,1,1,0,2,2,0,1,0,0,2
2877,1,1,2,2,2,0,1,0,0,5
2878,1,1,2,2,2,1,1,0,0,7
2879,1,1,2,2,2,1,1,2,0,8
2880,0,0,0,0,0,0,0,0,0,0
2881,1,0,0,0,0,0,0,0,0,4
2882,1,0,0,0,2,0,0,0,0,2
2883,1,0,1,0,2,0,0,0,0,1
2884,1,2,1,0,2,0,0,0,0,3
2885,1,2,1,1,2,0,0,0,0,6
2886,1,2,1,1,2,0,2,0,0,7
2887,1,2,1,1,2,0,2,1,0,8
2888,1,2,1,1,2,0,2,1,2,5
2889,0,0,0,0,0,0,0,0,0,0
2890,1,0,0,0,0,0,0,0,0,4
2891,1,0,0,0,2,0,0,0,0,2
2892,1,0,1,0,2,0,0,0,0,1
2893,1,2,1,0,2,0,0,0,0,3
2894,1,2,1,1,2,0,0,0,0,6
2895,1,2,1,1,2,0,2,0,0,7
2896,1,2,1,1,2,0,2,1,0,5
2897,1,2,1,1,2,2,2,1,0,8
2898,0,0,0,0,0,0,0,0,0,0
2899,1,0,0,0,0,0,0,0,0,4
2900,1,0,0,0,2,0,0,0,0,6
2901,1,0,0,0,2,0,1,0,0,3
2902,1,0,0,2,2,0,1,0,0,1
2903,1,1,0,2,2,0,1,0,0,2
2904,1,1,2,2,2,0,1,0,0,5
2905,1,1,2,2,2,1,1,0,0,7
2906,1,1,2,2,2,1,1,2,0,8
2907,0,0,0,0,0,0,0,0,0,0
2908,1,0,0,0,0,0,0,0,0,4
2909,1,0,0,0,2,0,0,0,0,6
2910,1,0,0,0,2,0,1,0,0,3
2911,1,0,0,2,2,0,1,0,0,1
2912,1,1,0,2,2,0,1,0,0,2
2913,1,1,2,2,2,0,1,0,0,5
2914,1,1,2,2,2,1,1,0,0,7
2915,1,1,2,2,2,1,1,2,0,8
2916,0,0,0,0,0,0,0,0,0,0
2917,1,0,0,0,0,0,0,0,0,4
2918,1,0,0,0,2,0,0,0,0,6
2919,1,0,0,0,2,0,1,0,0,3
2920,1,0,0,2,2,0,1,0,0,1
2921,1,1,0,2,2,0,1,0,0,2
2922,1,1,2,2,2,0,1,0,0,5
2923,1,1,2,2,2,1,1,0,0,7
2924,1,1,2,2,2,1,1,2,0,8
2925,0,0,0,0,0,0,0,0,0,0
2926,1,0,0,0,0,0,0,0,0,4
2927,1,0,0,0,2,0,0,0,0,2
2928,1,0,1,0,2,0,0,0,0,1
2929,1,2,1,0,2,0,0,0,0,3
2930,1,2,1,1,2,0,0,0,0,6
2931,1,2,1,1,2,0,2,0,0,7
2932,1,2,1,1,2,0,2,1,0,5
2933,1,2,1,1,2,2,2,1,0,8
2934,0,0,0,0,0,0,0,0,0,0
2935,1,0,0,0,0,0,0,0,0,4
2936,1,0,0,0,2,0,0,0,0,2
2937,1,0,1,0,2,0,0,0,0,1
2938,1,2,1,0,2,0,0,0,0,3
2939,1,2,1,1,2,0,0,0,0,6
2940,1,2,1,1,2,0,2,0,0,7
2941,1,2,1,1,2,0,2,1,0,5
2942,1,2,1,1,2,2,2,1,0,8
2943,0,0,0,0,0,0,0,0,0,0
2944,1,0,0,0,0,0,0,0,0,4
2945,1,0,0,0,2,0,0,0,0,2
2946,1,0,1,0,2,0,0,0,0,1
2947,1,2,1,0,2,0,0,0,0,3
2948,1,2,1,1,2,0,0,0,0,6
2949,1,2,1,1,2,0,2,0,0,7
2950,1,2,1,1,2,0,2,1,0,8
2951,1,2,1,1,2,0,2,1,2,5
2952,0,0,0,0,0,0,0,0,0,0
2953,1,0,0,0,0,0,0,0,0,4
2954,1,0,0,0,2,0,0,0,0,6
2955,1,0,0,0,2,0,1,0,0,3
2956,1,0,0,2,2,0,1,0,0,1
2957,1,1,0,2,2,0,1,0,0,2
2958,1,1,2,2,2,0,1,0,0,5
2959,1,1,2,2,2,1,1,0,0,7
2960,1,1,2,2,2,1,1,2,0,8
2961,0,0,0,0,0,0,0,0,0,0
2962,1,0,0,0,0,0,0,0,0,4
2963,1,0,0,0,2,0,0,0,0,6
2964,1,0,0,0,2,0,1,0,0,3
2965,1,0,0,2,2,0,1,0,0,1
2966,1,1,0,2,2,0,1,0,0,2
2967,1,1,2,2,2,0,1,0,0,5
2968,1,1,2,2,2,1,1,0,0,8
2969,1,1,2,2,2,1,1,0,2,7
2970,0,0,0,0,0,0,0,0,0,0
2971,1,0,0,0,0,0,0,0,0,4
2972,1,0,0,0,2,0,0,0,0,6
2973,1,0,0,0,2,0,1,0,0,3
2974,1,0,0,2,2,0,1,0,0,1
2975,1,1,0,2,2,0,1,0,0,2
2976,1,1,2,2,2,0,1,0,0,5
2977,1,1,2,2,2,1,1,0,0,7
2978,1,1,2,2,2,1,1,2,0,8
2979,0,0,0,0,0,0,0,0,0,4
2980,0,0,0,0,1,0,0,0,0,0
2981,2,0,0,0,1,0,0,0,0,3
2982,2,0,0,1,1,0,0,0,0,5
2983,2,0,0,1,1,2,0,0,0,1
2984,2,1,0,1,1,2,0,0,0,7
2985,2,1,0,1,1,2,0,2,0,2
2986,2,1,1,1,1,2,0,2,0,6
2987,2,1,1,1,1,2,2,2,0,8
2988,0,0,0,0,0,0,0,0,0,0
2989,1,0,0,0,0,0,0,0,0,4
2990,1,0,0,0,2,0,0,0,0,2
2991,1,0,1,0,2,0,0,0,0,1
2992,1,2,1,0,2,0,0,0,0,3
2993,1,2,1,1,2,0,0,0,0,6
2994,1,2,1,1,2,0,2,0,0,7
2995,1,2,1,1,2,0,2,1,0,5
2996,1,2,1,1,2,2,2,1,0,8
2997,0,0,0,0,0,0,0,0,0,0
2998,1,0,0,0,0,0,0,0,0,4
2999,1,0,0,0,2,0,0,0,0,2
3000,1,0,1,0,2,0,0,0,0,1
3001,1,2,1,0,2,0,0,0,0,3
3002,1,2,1,1,2,0,0,0,0,6
3003,1,2,1,1,2,0,2,0,0,7
3004,1,2,1,1,2,0,2,1,0,5
3005,1,2,1,1,2,2,2,1,0,8
3006,0,0,0,0,0,0,0,0,0,0
3007,1,0,0,0,0,0,0,0,0,4
3008,1,0,0,0,2,0,0,0,0,6
3009,1,0,0,0,2,0,1,0,0,3
3010,1,0,0,2,2,0,1,0,0,1
3011,1,1,0,2,2,0,1,0,0,2
3012,1,1,2,2,2,0,1,0,0,5
3013,1,1,2,2,2,1,1,0,0,7
3014,1,1,2,2,2,1,1,2,0,8
3015,0,0,0,0,0,0,0,0,0,4
3016,0,0,0,0,1,0,0,0,0,0
3017,2,0,0,0,1,0,0,0,0,3
3018,2,0,0,1,1,0,0,0,0,5
3019,2,0,0,1,1,2,0,0,0,1
3020,2,1,0,1,1,2,0,0,0,7
3021,2,1,0,1,1,2,0,2,0,6
3022,2,1,0,1,1,2,1,2,0,2
3023,2,1,2,1,1,2,1,2,0,8
3024,0,0,0,0,0,0,0,0,0,0
3025,1,0,0,0,0,0,0,0,0,4
3026,1,0,0,0,2,0,0,0,0,6
3027,1,0,0,0,2,0,1,0,0,3
3028,1,0,0,2,2,0,1,0,0,1
3029,1,1,0,2,2,0,1,0,0,2
3030,1,1,2,2,2,0,1,0,0,5
3031,1,1,2,2,2,1,1,0,0,7
3032,1,1,2,2,2,1,1,2,0,8
3033,0,0,0,0,0,0,0,0,0,0
3034,1,0,0,0,0,0,0,0,0,4
3035,1,0,0,0,2,0,0,0,0,2
3036,1,0,1,0,2,0,0,0,0,1
3037,1,2,1,0,2,0,0,0,0,3
3038,1,2,1,1,2,0,0,0,0,6
3039,1,2,1,1,2,0,2,0,0,7
3040,1,2,1,1,2,0,2,1,0,5
3041,1,2,1,1,2,2,2,1,0,8
3042,0,0,0,0,0,0,0,0,0,4
3043,0,0,0,0,1,0,0,0,0,0
3044,2,0,0,0,1,0,0,0,0,3
3045,2,0,0,1,1,0,0,0,0,5
3046,2,0,0,1,1,2,0,0,0,1
3047,2,1,0,1,1,2,0,0,0,7
3048,2,1,0,1,1,2,0,2,0,6
3049,2,1,0,1,1,2,1,2,0,2
3050,2,1,2,1,1,2,1,2,0,8
3051,0,0,0,0,0,0,0,0,0,0
3052,1,0,0,0,0,0,0,0,0,4
3053,1,0,0,0,2,0,0,0,0,2
3054,1,0,1,0,2,0,0,0,0,1
3055,1,2,1,0,2,0,0,0,0,3
3056,1,2,1,1,2,0,0,0,0,6
3057,1,2,1,1,2,0,2,0,0,7
3058,1,2,1,1,2,0,2,1,0,5
3059,1,2,1,1,2,2,2,1,0,8
3060,0,0,0,0,0,0,0,0,0,4
3061,0,0,0,0,1,0,0,0,0,0
3062,2,0,0,0,1,0,0,0,0,1
3063,2,1,0,0,1,0,0,0,0,7
3064,2,1,0,0,1,0,0,2,0,6
3065,2,1,0,0,1,0,1,2,0,2
3066,2,1,2,0,1,0,1,2,0,5
3067,2,1,2,0,1,1,1,2,0,3
3068,2,1,2,2,1,1,1,2,0,8
3069,0,0,0,0,0,0,0,0,0,0
3070,1,0,0,0,0,0,0,0,0,4
3071,1,0,0,0,2,0,0,0,0,6
3072,1,0,0,0,2,0,1,0,0,3
3073,1,0,0,2,2,0,1,0,0,1
3074,1,1,0,2,2,0,1,0,0,2
3075,1,1,2,2,2,0,1,0,0,5
3076,1,1,2,2,2,1,1,0,0,7
3077,1,1,2,2,2,1,1,2,0,8
3078,0,0,0,0,0,0,0,0,0,0
3079,1,0,0,0,0,0,0,0,0,4
3080,1,0,0,0,2,0,0,0,0,6
3081,1,0,0,0,2,0,1,0,0,3
3082,1,0,0,2,2,0,1,0,0,1
3083,1,1,0,2,2,0,1,0,0,2
3084,1,1,2,2,2,0,1,0,0,5
3085,1,1,2,2,2,1,1,0,0,8
3086,1,1,2,2,2,1,1,0,2,7
3087,0,0,0,0,0,0,0,0,0,0
3088,1,0,0,0,0,0,0,0,0,4
3089,1,0,0,0,2,0,0,0,0,6
3090,1,0,0,0,2,0,1,0,0,3
3091,1,0,0,2,2,0,1,0,0,1
3092,1,1,0,2,2,0,1,0,0,2
3093,1,1,2,2,2,0,1,0,0,5
3094,1,1,2,2,2,1,1,0,0,8
3095,1,1,2,2,2,1,1,0,2,7
3096,0,0,0,0,0,0,0,0,0,0
3097,1,0,0,0,0,0,0,0,0,4
3098,1,0,0,0,2,0,0,0,0,6
3099,1,0,0,0,2,0,1,0,0,3
3100,1,0,0,2,2,0,1,0,0,1
3101,1,1,0,2,2,0,1,0,0,2
3102,1,1,2,2,2,0,1,0,0,5
3103,1,1,2,2,2,1,1,0,0,7
3104,1,1,2,2,2,1,1,2,0,8
3105,0,0,0,0,0,0,0,0,0,4
3106,0,0,0,0,1,0,0,0,0,0
3107,2,0,0,0,1,0,0,0,0,1
3108,2,1,0,0,1,0,0,0,0,7
3109,2,1,0,0,1,0,0,2,0,6
3110,2,1,0,0,1,0,1,2,0,2
3111,2,1,2,0,1,0,1,2,0,3
3112,2,1,2,1,1,0,1,2,0,5
3113,2,1,2,1,1,2,1,2,0,8
3114,0,0,0,0,0,0,0,0,0,0
3115,1,0,0,0,0,0,0,0,0,4
3116,1,0,0,0,2,0,0,0,0,2
3117,1,0,1,0,2,0,0,0,0,1
3118,1,2,1,0,2,0,0,0,0,3
3119,1,2,1,1,2,0,0,0,0,6
3120,1,2,1,1,2,0,2,0,0,7
3121,1,2,1,1,2,0,2,1,0,5
3122,1,2,1,1,2,2,2,1,0,8
3123,0,0,0,0,0,0,0,0,0,4
3124,0,0,0,0,1,0,0,0,0,0
3125,2,0,0,0,1,0,0,0,0,1
3126,2,1,0,0,1,0,0,0,0,7
3127,2,1,0,0,1,0,0,2,0,3
3128,2,1,0,1,1,0,0,2,0,5
3129,2,1,0,1,1,2,0,2,0,2
3130,2,1,1,1,1,2,0,2,0,6
3131,2,1,1,1,1,2,2,2,0,8
3132,0,0,0,0,0,0,0,0,0,4
3133,0,0,0,0,1,0,0,0,0,0
3134,2,0,0,0,1,0,0,0,0,6
3135,2,0,0,0,1,0,1,0,0,2
3136,2,0,2,0,1,0,1,0,0,1
3137,2,1,2,0,1,0,1,0,0,7
3138,2,1,2,0,1,0,1,2,0,3
3139,2,1,2,1,1,0,1,2,0,5
3140,2,1,2,1,1,2,1,2,0,8
3141,0,0,0,0,0,0,0,0,0,4
3142,0,0,0,0,1,0,0,0,0,0
3143,2,0,0,0,1,0,0,0,0,1
3144,2,1,0,0,1,0,0,0,0,7
3145,2,1,0,0,1,0,0,2,0,6
3146,2,1,0,0,1,0,1,2,0,2
3147,2,1,2,0,1,0,1,2,0,5
3148,2,1,2,0,1,1,1,2,0,3
3149,2,1,2,2,1,1,1,2,0,8
3150,0,0,0,0,0,0,0,0,0,0
3151,1,0,0,0,0,0,0,0,0,4
3152,1,0,0,0,2,0,0,0,0,2
3153,1,0,1,0,2,0,0,0,0,1
3154,1,2,1,0,2,0,0,0,0,3
3155,1,2,1,1,2,0,0,0,0,6
3156,1,2,1,1,2,0,2,0,0,7
3157,1,2,1,1,2,0,2,1,0,8
3158,1,2,1,1,2,0,2,1,2,5
3159,0,0,0,0,0,0,0,0,0,4
3160,0,0,0,0,1,0,0,0,0,0
3161,2,0,0,0,1,0,0,0,0,1
3162,2,1,0,0,1,0,0,0,0,7
3163,2,1,0,0,1,0,0,2,0,6
3164,2,1,0,0,1,0,1,2,0,2
3165,2,1,2,0,1,0,1,2,0,5
3166,2,1,2,0,1,1,1,2,0,3
3167,2,1,2,2,1,1,1,2,0,8
3168,0,0,0,0,0,0,0,0,0,4
3169,0,0,0,0,1,0,0,0,0,0
3170,2,0,0,0,1,0,0,0,0,3
3171,2,0,0,1,1,0,0,0,0,5
3172,2,0,0,1,1,2,0,0,0,1
3173,2,1,0,1,1,2,0,0,0,7
3174,2,1,0,1,1,2,0,2,0,2
3175,2,1,1,1,1,2,0,2,0,6
3176,2,1,1,1,1,2,2,2,0,8
3177,0,0,0,0,0,0,0,0,0,0
3178,1,0,0,0,0,0,0,0,0,4
3179,1,0,0,0,2,0,0,0,0,2
3180,1,0,1,0,2,0,0,0,0,1
3181,1,2,1,0,2,0,0,0,0,3
3182,1,2,1,1,2,0,0,0,0,6
3183,1,2,1,1,2,0,2,0,0,7
3184,1,2,1,1,2,0,2,1,0,5
3185,1,2,1,1,2,2,2,1,0,8
3186,0,0,0,0,0,0,0,0,0,4
3187,0,0,0,0,1,0,0,0,0,0
3188,2,0,0,0,1,0,0,0,0,1
3189,2,1,0,0,1,0,0,0,0,7
3190,2,1,0,0,1,0,0,2,0,3
3191,2,1,0,1,1,0,0,2,0,5
3192,2,1,0,1,1,2,0,2,0,2
3193,2,1,1,1,1,2,0,2,0,6
3194,2,1,1,1,1,2,2,2,0,8
3195,0,0,0,0,0,0,0,0,0,0
3196,1,0,0,0,0,0,0,0,0,4
3197,1,0,0,0,2,0,0,0,0,2
3198,1,0,1,0,2,0,0,0,0,1
3199,1,2,1,0,2,0,0,0,0,3
3200,1,2,1,1,2,0,0,0,0,6
3201,1,2,1,1,2,0,2,0,0,7
3202,1,2,1,1,2,0,2,1,0,5
3203,1,2,1,1,2,2,2,1,0,8
3204,0,0,0,0,0,0,0,0,0,4
3205,0,0,0,0,1,0,0,0,0,0
3206,2,0,0,0,1,0,0,0,0,1
3207,2,1,0,0,1,0,0,0,0,7
3208,2,1,0,0,1,0,0,2,0,3
3209,2,1,0,1,1,0,0,2,0,5
3210,2,1,0,1,1,2,0,2,0,2
3211,2,1,1,1,1,2,0,2,0,6
3212,2,1,1,1,1,2,2,2,0,8
3213,0,0,0,0,0,0,0,0,0,0
3214,1,0,0,0,0,0,0,0,0,4
3215,1,0,0,0,2,0,0,0,0,2
3216,1,0,1,0,2,0,0,0,0,1
3217,1,2,1,0,2,0,0,0,0,3
3218,1,2,1,1,2,0,0,0,0,6
3219,1,2,1,1,2,0,2,0,0,7
3220,1,2,1,1,2,0,2,1,0,5
3221,1,2,1,1,2,2,2,1,0,8
3222,0,0,0,0,0,0,0,0,0,4
3223,0,0,0,0,1,0,0,0,0,0
3224,2,0,0,0,1,0,0,0,0,1
3225,2,1,0,0,1,0,0,0,0,7
3226,2,1,0,0,1,0,0,2,0,3
3227,2,1,0,1,1,0,0,2,0,5
3228,2,1,0,1,1,2,0,2,0,6
3229,2,1,0,1,1,2,1,2,0,2
3230,2,1,2,1,1,2,1,2,0,8
3231,0,0,0,0,0,0,0,0,0,4
3232,0,0,0,0,1,0,0,0,0,0
3233,2,0,0,0,1,0,0,0,0,1
3234,2,1,0,0,1,0,0,0,0,7
3235,2,1,0,0,1,0,0,2,0,3
3236,2,1,0,1,1,0,0,2,0,5
3237,2,1,0,1,1,2,0,2,0,2
3238,2,1,1,1,1,2,0,2,0,6
3239,2,1,1,1,1,2,2,2,0,8
3240,0,0,0,0,0,0,0,0,0,0
3241,1,0,0,0,0,0,0,0,0,4
3242,1,0,0,0,2,0,0,0,0,2
3243,1,0,1,0,2,0,0,0,0,1
3244,1,2,1,0,2,0,0,0,0,3
3245,1,2,1,1,2,0,0,0,0,6
3246,1,2,1,1,2,0,2,0,0,7
3247,1,2,1,1,2,0,2,1,0,8
3248,1,2,1,1,2,0,2,1,2,5
3249,0,0,0,0,0,0,0,0,0,0
3250,1,0,0,0,0,0,0,0,0,4
3251,1,0,0,0,2,0,0,0,0,2
3252,1,0,1,0,2,0,0,0,0,1
3253,1,2,1,0,2,0,0,0,0,3
3254,1,2,1,1,2,0,0,0,0,6
3255,1,2,1,1,2,0,2,0,0,7
3256,1,2,1,1,2,0,2,1,0,5
3257,1,2,1,1,2,2,2,1,0,8
3258,0,0,0,0,0,0,0,0,0,0
3259,1,0,0,0,0,0,0,0,0,4
3260,1,0,0,0,2,0,0,0,0,6
3261,1,0,0,0,2,0,1,0,0,3
3262,1,0,0,2,2,0,1,0,0,1
3263,1,1,0,2,2,0,1,0,0,2
3264,1,1,2,2,2,0,1,0,0,5
3265,1,1,2,2,2,1,1,0,0,7
3266,1,1,2,2,2,1,1,2,0,8
3267,0,0,0,0,0,0,0,0,0,0
3268,1,0,0,0,0,0,0,0,0,4
3269,1,0,0,0,2,0,0,0,0,2
3270,1,0,1,0,2,0,0,0,0,1
3271,1,2,1,0,2,0,0,0,0,3
3272,1,2,1,1,2,0,0,0,0,6
3273,1,2,1,1,2,0,2,0,0,7
3274,1,2,1,1,2,0,2,1,0,8
3275,1,2,1,1,2,0,2,1,2,5
3276,0,0,0,0,0,0,0,0,0,0
3277,1,0,0,0,0,0,0,0,0,4
3278,1,0,0,0,2,0,0,0,0,6
3279,1,0,0,0,2,0,1,0,0,3
3280,1,0,0,2,2,0,1,0,0,1
3281,1,1,0,2,2,0,1,0,0,2
3282,1,1,2,2,2,0,1,0,0,5
3283,1,1,2,2,2,1,1,0,0,7
3284,1,1,2,2,2,1,1,2,0,8
3285,0,0,0,0,0,0,0,0,0,4
3286,0,0,0,0,1,0,0,0,0,0
3287,2,0,0,0,1,0,0,0,0,1
3288,2,1,0,0,1,0,0,0,0,7
3289,2,1,0,0,1,0,0,2,0,3
3290,2,1,0,1,1,0,0,2,0,5
3291,2,1,0,1,1,2,0,2,0,6
3292,2,1,0,1,1,2,1,2,0,2
3293,2,1,2,1,1,2,1,2,0,8
3294,0,0,0,0,0,0,0,0,0,0
3295,1,0,0,0,0,0,0,0,0,4
3296,1,0,0,0,2,0,0,0,0,2
3297,1,0,1,0,2,0,0,0,0,1
3298,1,2,1,0,2,0,0,0,0,3
3299,1,2,1,1,2,0,0,0,0,6
3300,1,2,1,1,2,0,2,0,0,7
3301,1,2,1,1,2,0,2,1,0,8
3302,1,2,1,1,2,0,2,1,2,5
3303,0,0,0,0,0,0,0,0,0,4
3304,0,0,0,0,1,0,0,0,0,0
3305,2,0,0,0,1,0,0,0,0,3
3306,2,0,0,1,1,0,0,0,0,5
3307,2,0,0,1,1,2,0,0,0,2
3308,2,0,1,1,1,2,0,0,0,6
3309,2,0,1,1,1,2,2,0,0,7
3310,2,0,1,1,1,2,2,1,0,1
3311,2,2,1,1,1,2,2,1,0,8
3312,0,0,0,0,0,0,0,0,0,4
3313,0,0,0,0,1,0,0,0,0,0
3314,2,0,0,0,1,0,0,0,0,3
3315,2,0,0,1,1,0,0,0,0,5
3316,2,0,0,1,1,2,0,0,0,2
3317,2,0,1,1,1,2,0,0,0,6
3318,2,0,1,1,1,2,2,0,0,1
3319,2,1,1,1,1,2,2,0,0,7
3320,2,1,1,1,1,2,2,2,0,8
3321,0,0,0,0,0,0,0,0,0,0
3322,1,0,0,0,0,0,0,0,0,4
3323,1,0,0,0,2,0,0,0,0,6
3324,1,0,0,0,2,0,1,0,0,3
3325,1,0,0,2,2,0,1,0,0,1
3326,1,1,0,2,2,0,1,0,0,2
3327,1,1,2,2,2,0,1,0,0,5
3328,1,1,2,2,2,1,1,0,0,7
3329,1,1,2,2,2,1,1,2,0,8
3330,0,0,0,0,0,0,0,0,0,4
3331,0,0,0,0,1,0,0,0,0,0
3332,2,0,0,0,1,0,0,0,0,1
3333,2,1,0,0,1,0,0,0,0,7
3334,2,1,0,0,1,0,0,2,0,6
3335,2,1,0,0,1,0,1,2,0,2
3336,2,1,2,0,1,0,1,2,0,3
3337,2,1,2,1,1,0,1,2,0,5
3338,2,1,2,1,1,2,1,2,0,8
3339,0,0,0,0,0,0,0,0,0,4
