,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Move
3149,0,0,0,0,0,0,0,0,0,0
3150,1,0,0,0,0,0,0,0,0,4
3151,1,0,0,0,2,0,0,0,0,6
3152,1,0,0,0,2,0,1,0,0,3
3153,1,0,0,2,2,0,1,0,0,1
3154,1,1,0,2,2,0,1,0,0,2
3155,1,1,2,2,2,0,1,0,0,5
3156,1,1,2,2,2,1,1,0,0,7
3157,1,1,2,2,2,1,1,2,0,8
3158,0,0,0,0,0,0,0,0,0,5
3159,0,0,0,0,0,1,0,0,0,0
3160,2,0,0,0,0,1,0,0,0,4
3161,2,0,0,0,1,1,0,0,0,3
3162,2,0,0,2,1,1,0,0,0,6
3163,2,0,0,2,1,1,1,0,0,2
3164,2,0,2,2,1,1,1,0,0,1
3165,2,1,2,2,1,1,1,0,0,7
3166,2,1,2,2,1,1,1,2,0,8
3167,0,0,0,0,0,0,0,0,0,4
3168,0,0,0,0,1,0,0,0,0,0
3169,2,0,0,0,1,0,0,0,0,6
3170,2,0,0,0,1,0,1,0,0,2
3171,2,0,2,0,1,0,1,0,0,1
3172,2,1,2,0,1,0,1,0,0,7
3173,2,1,2,0,1,0,1,2,0,3
3174,2,1,2,1,1,0,1,2,0,5
3175,2,1,2,1,1,2,1,2,0,8
3176,0,0,0,0,0,0,0,0,0,1
3177,0,1,0,0,0,0,0,0,0,4
3178,0,1,0,0,2,0,0,0,0,0
3179,1,1,0,0,2,0,0,0,0,2
3180,1,1,2,0,2,0,0,0,0,6
3181,1,1,2,0,2,0,1,0,0,3
3182,1,1,2,2,2,0,1,0,0,5
3183,1,1,2,2,2,1,1,0,0,8
3184,1,1,2,2,2,1,1,0,2,7
3185,0,0,0,0,0,0,0,0,0,3
3186,0,0,0,1,0,0,0,0,0,0
3187,2,0,0,1,0,0,0,0,0,2
3188,2,0,1,1,0,0,0,0,0,4
3189,2,0,1,1,2,0,0,0,0,8
3190,2,0,1,1,2,0,0,0,1,7
3191,2,0,1,1,2,0,0,2,1,1
3192,2,1,1,1,2,0,0,2,1,5
3193,2,1,1,1,2,2,0,2,1,6
3194,0,0,0,0,0,0,0,0,0,0
3195,1,0,0,0,0,0,0,0,0,4
3196,1,0,0,0,2,0,0,0,0,6
3197,1,0,0,0,2,0,1,0,0,3
3198,1,0,0,2,2,0,1,0,0,1
3199,1,1,0,2,2,0,1,0,0,2
3200,1,1,2,2,2,0,1,0,0,5
3201,1,1,2,2,2,1,1,0,0,8
3202,1,1,2,2,2,1,1,0,2,7
3203,0,0,0,0,0,0,0,0,0,0
3204,1,0,0,0,0,0,0,0,0,4
3205,1,0,0,0,2,0,0,0,0,3
3206,1,0,0,1,2,0,0,0,0,6
3207,1,0,0,1,2,0,2,0,0,2
3208,1,0,1,1,2,0,2,0,0,1
3209,1,2,1,1,2,0,2,0,0,7
3210,1,2,1,1,2,0,2,1,0,8
3211,1,2,1,1,2,0,2,1,2,5
3212,0,0,0,0,0,0,0,0,0,0
3213,1,0,0,0,0,0,0,0,0,4
3214,1,0,0,0,2,0,0,0,0,3
3215,1,0,0,1,2,0,0,0,0,6
3216,1,0,0,1,2,0,2,0,0,2
3217,1,0,1,1,2,0,2,0,0,1
3218,1,2,1,1,2,0,2,0,0,7
3219,1,2,1,1,2,0,2,1,0,5
3220,1,2,1,1,2,2,2,1,0,8
3221,0,0,0,0,0,0,0,0,0,6
3222,0,0,0,0,0,0,1,0,0,4
3223,0,0,0,0,2,0,1,0,0,0
3224,1,0,0,0,2,0,1,0,0,3
3225,1,0,0,2,2,0,1,0,0,1
3226,1,1,0,2,2,0,1,0,0,2
3227,1,1,2,2,2,0,1,0,0,5
3228,1,1,2,2,2,1,1,0,0,7
3229,1,1,2,2,2,1,1,2,0,8
3230,0,0,0,0,0,0,0,0,0,6
3231,0,0,0,0,0,0,1,0,0,0
3232,2,0,0,0,0,0,1,0,0,4
3233,2,0,0,0,1,0,1,0,0,2
3234,2,0,2,0,1,0,1,0,0,1
3235,2,1,2,0,1,0,1,0,0,7
3236,2,1,2,0,1,0,1,2,0,3
3237,2,1,2,1,1,0,1,2,0,5
3238,2,1,2,1,1,2,1,2,0,8
3239,0,0,0,0,0,0,0,0,0,0
3240,1,0,0,0,0,0,0,0,0,4
3241,1,0,0,0,2,0,0,0,0,2
3242,1,0,1,0,2,0,0,0,0,1
3243,1,2,1,0,2,0,0,0,0,3
3244,1,2,1,1,2,0,0,0,0,6
3245,1,2,1,1,2,0,2,0,0,7
3246,1,2,1,1,2,0,2,1,0,5
3247,1,2,1,1,2,2,2,1,0,8
3248,0,0,0,0,0,0,0,0,0,3
3249,0,0,0,1,0,0,0,0,0,4
3250,0,0,0,1,2,0,0,0,0,6
3251,0,0,0,1,2,0,1,0,0,0
3252,2,0,0,1,2,0,1,0,0,8
3253,2,0,0,1,2,0,1,0,1,1
3254,2,2,0,1,2,0,1,0,1,7
3255,0,0,0,0,0,0,0,0,0,0
3256,1,0,0,0,0,0,0,0,0,4
3257,1,0,0,0,2,0,0,0,0,6
3258,1,0,0,0,2,0,1,0,0,3
3259,1,0,0,2,2,0,1,0,0,1
3260,1,1,0,2,2,0,1,0,0,2
3261,1,1,2,2,2,0,1,0,0,5
3262,1,1,2,2,2,1,1,0,0,8
3263,1,1,2,2,2,1,1,0,2,7
3264,0,0,0,0,0,0,0,0,0,2
3265,0,0,1,0,0,0,0,0,0,0
3266,2,0,1,0,0,0,0,0,0,4
3267,2,0,1,0,1,0,0,0,0,6
3268,2,0,1,0,1,0,2,0,0,3
3269,2,0,1,1,1,0,2,0,0,5
3270,2,0,1,1,1,2,2,0,0,7
3271,2,0,1,1,1,2,2,1,0,1
3272,2,2,1,1,1,2,2,1,0,8
3273,0,0,0,0,0,0,0,0,0,0
3274,1,0,0,0,0,0,0,0,0,4
3275,1,0,0,0,2,0,0,0,0,2
3276,1,0,1,0,2,0,0,0,0,1
3277,1,2,1,0,2,0,0,0,0,3
3278,1,2,1,1,2,0,0,0,0,6
3279,1,2,1,1,2,0,2,0,0,7
3280,1,2,1,1,2,0,2,1,0,5
3281,1,2,1,1,2,2,2,1,0,8
3282,0,0,0,0,0,0,0,0,0,0
3283,1,0,0,0,0,0,0,0,0,4
3284,1,0,0,0,2,0,0,0,0,2
3285,1,0,1,0,2,0,0,0,0,1
3286,1,2,1,0,2,0,0,0,0,7
3287,1,2,1,0,2,0,0,1,0,3
3288,1,2,1,2,2,0,0,1,0,5
3289,1,2,1,2,2,1,0,1,0,8
3290,1,2,1,2,2,1,0,1,2,6
3291,0,0,0,0,0,0,0,0,0,1
3292,0,1,0,0,0,0,0,0,0,4
3293,0,1,0,0,2,0,0,0,0,8
3294,0,1,0,0,2,0,0,0,1,3
3295,0,1,0,2,2,0,0,0,1,2
3296,0,1,1,2,2,0,0,0,1,0
3297,2,1,1,2,2,0,0,0,1,5
3298,0,0,0,0,0,0,0,0,0,4
3299,0,0,0,0,1,0,0,0,0,0
3300,2,0,0,0,1,0,0,0,0,3
3301,2,0,0,1,1,0,0,0,0,1
3302,2,2,0,1,1,0,0,0,0,2
3303,2,2,1,1,1,0,0,0,0,6
3304,2,2,1,1,1,0,2,0,0,5
3305,0,0,0,0,0,0,0,0,0,1
3306,0,1,0,0,0,0,0,0,0,4
3307,0,1,0,0,2,0,0,0,0,6
3308,0,1,0,0,2,0,1,0,0,0
3309,2,1,0,0,2,0,1,0,0,8
3310,2,1,0,0,2,0,1,0,1,5
3311,2,1,0,0,2,2,1,0,1,3
3312,2,1,0,1,2,2,1,0,1,7
3313,2,1,0,1,2,2,1,2,1,2
3314,0,0,0,0,0,0,0,0,0,6
3315,0,0,0,0,0,0,1,0,0,0
3316,2,0,0,0,0,0,1,0,0,4
3317,2,0,0,0,1,0,1,0,0,2
3318,2,0,2,0,1,0,1,0,0,1
3319,2,1,2,0,1,0,1,0,0,7
3320,2,1,2,0,1,0,1,2,0,3
3321,2,1,2,1,1,0,1,2,0,5
3322,2,1,2,1,1,2,1,2,0,8
3323,0,0,0,0,0,0,0,0,0,6
3324,0,0,0,0,0,0,1,0,0,0
3325,2,0,0,0,0,0,1,0,0,7
3326,2,0,0,0,0,0,1,1,0,4
3327,2,0,0,0,2,0,1,1,0,8
3328,0,0,0,0,0,0,0,0,0,1
3329,0,1,0,0,0,0,0,0,0,4
3330,0,1,0,0,2,0,0,0,0,2
3331,0,1,1,0,2,0,0,0,0,0
3332,2,1,1,0,2,0,0,0,0,8
3333,2,1,1,0,2,0,0,0,1,3
3334,2,1,1,2,2,0,0,0,1,5
3335,0,0,0,0,0,0,0,0,0,0
3336,1,0,0,0,0,0,0,0,0,4
3337,1,0,0,0,2,0,0,0,0,2
3338,1,0,1,0,2,0,0,0,0,1
3339,1,2,1,0,2,0,0,0,0,7
3340,1,2,1,0,2,0,0,1,0,5
3341,1,2,1,0,2,2,0,1,0,3
3342,1,2,1,1,2,2,0,1,0,6
3343,1,2,1,1,2,2,2,1,0,8
3344,0,0,0,0,0,0,0,0,0,4
3345,0,0,0,0,1,0,0,0,0,0
3346,2,0,0,0,1,0,0,0,0,1
3347,2,1,0,0,1,0,0,0,0,7
3348,2,1,0,0,1,0,0,2,0,2
3349,2,1,1,0,1,0,0,2,0,6
3350,2,1,1,0,1,0,2,2,0,3
3351,2,1,1,1,1,0,2,2,0,5
3352,2,1,1,1,1,2,2,2,0,8
3353,0,0,0,0,0,0,0,0,0,4
3354,0,0,0,0,1,0,0,0,0,0
3355,2,0,0,0,1,0,0,0,0,3
3356,2,0,0,1,1,0,0,0,0,5
3357,2,0,0,1,1,2,0,0,0,2
3358,2,0,1,1,1,2,0,0,0,6
3359,2,0,1,1,1,2,2,0,0,7
3360,2,0,1,1,1,2,2,1,0,1
3361,2,2,1,1,1,2,2,1,0,8
3362,0,0,0,0,0,0,0,0,0,3
3363,0,0,0,1,0,0,0,0,0,4
3364,0,0,0,1,2,0,0,0,0,0
3365,1,0,0,1,2,0,0,0,0,6
3366,1,0,0,1,2,0,2,0,0,2
3367,1,0,1,1,2,0,2,0,0,1
3368,1,2,1,1,2,0,2,0,0,7
3369,1,2,1,1,2,0,2,1,0,5
3370,1,2,1,1,2,2,2,1,0,8
3371,0,0,0,0,0,0,0,0,0,0
3372,1,0,0,0,0,0,0,0,0,4
3373,1,0,0,0,2,0,0,0,0,6
3374,1,0,0,0,2,0,1,0,0,3
3375,1,0,0,2,2,0,1,0,0,1
3376,1,1,0,2,2,0,1,0,0,2
3377,1,1,2,2,2,0,1,0,0,5
3378,1,1,2,2,2,1,1,0,0,7
3379,1,1,2,2,2,1,1,2,0,8
3380,0,0,0,0,0,0,0,0,0,4
3381,0,0,0,0,1,0,0,0,0,0
3382,2,0,0,0,1,0,0,0,0,1
3383,2,1,0,0,1,0,0,0,0,7
3384,2,1,0,0,1,0,0,2,0,3
3385,2,1,0,1,1,0,0,2,0,5
3386,2,1,0,1,1,2,0,2,0,6
3387,2,1,0,1,1,2,1,2,0,2
3388,2,1,2,1,1,2,1,2,0,8
3389,0,0,0,0,0,0,0,0,0,6
3390,0,0,0,0,0,0,1,0,0,0
3391,2,0,0,0,0,0,1,0,0,1
3392,2,1,0,0,0,0,1,0,0,4
3393,2,1,0,0,2,0,1,0,0,8
3394,2,1,0,0,2,0,1,0,1,5
3395,2,1,0,0,2,2,1,0,1,3
3396,2,1,0,1,2,2,1,0,1,7
3397,2,1,0,1,2,2,1,2,1,2
3398,0,0,0,0,0,0,0,0,0,4
3399,0,0,0,0,1,0,0,0,0,0
3400,2,0,0,0,1,0,0,0,0,3
3401,2,0,0,1,1,0,0,0,0,1
3402,2,2,0,1,1,0,0,0,0,2
3403,2,2,1,1,1,0,0,0,0,6
3404,2,2,1,1,1,0,2,0,0,5
3405,0,0,0,0,0,0,0,0,0,4
3406,0,0,0,0,1,0,0,0,0,0
3407,2,0,0,0,1,0,0,0,0,6
3408,2,0,0,0,1,0,1,0,0,2
3409,2,0,2,0,1,0,1,0,0,1
3410,2,1,2,0,1,0,1,0,0,7
3411,2,1,2,0,1,0,1,2,0,3
3412,2,1,2,1,1,0,1,2,0,5
3413,2,1,2,1,1,2,1,2,0,8
3414,0,0,0,0,0,0,0,0,0,4
3415,0,0,0,0,1,0,0,0,0,0
3416,2,0,0,0,1,0,0,0,0,2
3417,2,0,1,0,1,0,0,0,0,6
3418,2,0,1,0,1,0,2,0,0,3
3419,2,0,1,1,1,0,2,0,0,5
3420,2,0,1,1,1,2,2,0,0,1
3421,2,1,1,1,1,2,2,0,0,7
3422,2,1,1,1,1,2,2,2,0,8
3423,0,0,0,0,0,0,0,0,0,4
3424,0,0,0,0,1,0,0,0,0,0
3425,2,0,0,0,1,0,0,0,0,1
3426,2,1,0,0,1,0,0,0,0,7
3427,2,1,0,0,1,0,0,2,0,3
3428,2,1,0,1,1,0,0,2,0,5
3429,2,1,0,1,1,2,0,2,0,2
3430,2,1,1,1,1,2,0,2,0,6
3431,2,1,1,1,1,2,2,2,0,8
3432,0,0,0,0,0,0,0,0,0,4
3433,0,0,0,0,1,0,0,0,0,0
3434,2,0,0,0,1,0,0,0,0,3
3435,2,0,0,1,1,0,0,0,0,5
3436,2,0,0,1,1,2,0,0,0,1
3437,2,1,0,1,1,2,0,0,0,7
3438,2,1,0,1,1,2,0,2,0,2
3439,2,1,1,1,1,2,0,2,0,6
3440,2,1,1,1,1,2,2,2,0,8
3441,0,0,0,0,0,0,0,0,0,0
3442,1,0,0,0,0,0,0,0,0,4
3443,1,0,0,0,2,0,0,0,0,6
3444,1,0,0,0,2,0,1,0,0,3
3445,1,0,0,2,2,0,1,0,0,1
3446,1,1,0,2,2,0,1,0,0,2
3447,1,1,2,2,2,0,1,0,0,5
3448,1,1,2,2,2,1,1,0,0,7
3449,1,1,2,2,2,1,1,2,0,8
3450,0,0,0,0,0,0,0,0,0,4
3451,0,0,0,0,1,0,0,0,0,0
3452,2,0,0,0,1,0,0,0,0,3
3453,2,0,0,1,1,0,0,0,0,5
3454,2,0,0,1,1,2,0,0,0,2
3455,2,0,1,1,1,2,0,0,0,6
3456,2,0,1,1,1,2,2,0,0,1
3457,2,1,1,1,1,2,2,0,0,7
3458,2,1,1,1,1,2,2,2,0,8
3459,0,0,0,0,0,0,0,0,0,4
3460,0,0,0,0,1,0,0,0,0,0
3461,2,0,0,0,1,0,0,0,0,3
3462,2,0,0,1,1,0,0,0,0,5
3463,2,0,0,1,1,2,0,0,0,1
3464,2,1,0,1,1,2,0,0,0,7
3465,2,1,0,1,1,2,0,2,0,2
3466,2,1,1,1,1,2,0,2,0,6
3467,2,1,1,1,1,2,2,2,0,8
3468,0,0,0,0,0,0,0,0,0,6
3469,0,0,0,0,0,0,1,0,0,0
3470,2,0,0,0,0,0,1,0,0,1
3471,2,1,0,0,0,0,1,0,0,4
3472,2,1,0,0,2,0,1,0,0,8
3473,2,1,0,0,2,0,1,0,1,5
3474,2,1,0,0,2,2,1,0,1,3
3475,2,1,0,1,2,2,1,0,1,7
3476,2,1,0,1,2,2,1,2,1,2
3477,0,0,0,0,0,0,0,0,0,4
3478,0,0,0,0,1,0,0,0,0,0
3479,2,0,0,0,1,0,0,0,0,2
3480,2,0,1,0,1,0,0,0,0,6
3481,2,0,1,0,1,0,2,0,0,3
3482,2,0,1,1,1,0,2,0,0,5
3483,2,0,1,1,1,2,2,0,0,7
3484,2,0,1,1,1,2,2,1,0,1
3485,2,2,1,1,1,2,2,1,0,8
3486,0,0,0,0,0,0,0,0,0,4
3487,0,0,0,0,1,0,0,0,0,0
3488,2,0,0,0,1,0,0,0,0,6
3489,2,0,0,0,1,0,1,0,0,2
3490,2,0,2,0,1,0,1,0,0,1
3491,2,1,2,0,1,0,1,0,0,7
3492,2,1,2,0,1,0,1,2,0,3
3493,2,1,2,1,1,0,1,2,0,5
3494,2,1,2,1,1,2,1,2,0,8
3495,0,0,0,0,0,0,0,0,0,7
3496,0,0,0,0,0,0,0,1,0,4
3497,0,0,0,0,2,0,0,1,0,3
3498,0,0,0,1,2,0,0,1,0,0
3499,2,0,0,1,2,0,0,1,0,8
3500,2,0,0,1,2,0,0,1,1,2
3501,2,0,2,1,2,0,0,1,1,1
3502,2,1,2,1,2,0,0,1,1,6
3503,0,0,0,0,0,0,0,0,0,0
3504,1,0,0,0,0,0,0,0,0,4
3505,1,0,0,0,2,0,0,0,0,2
3506,1,0,1,0,2,0,0,0,0,1
3507,1,2,1,0,2,0,0,0,0,3
3508,1,2,1,1,2,0,0,0,0,6
3509,1,2,1,1,2,0,2,0,0,7
3510,1,2,1,1,2,0,2,1,0,5
3511,1,2,1,1,2,2,2,1,0,8
3512,0,0,0,0,0,0,0,0,0,3
3513,0,0,0,1,0,0,0,0,0,4
3514,0,0,0,1,2,0,0,0,0,6
3515,0,0,0,1,2,0,1,0,0,0
3516,2,0,0,1,2,0,1,0,0,8
3517,2,0,0,1,2,0,1,0,1,1
3518,2,2,0,1,2,0,1,0,1,2
3519,2,2,1,1,2,0,1,0,1,7
3520,0,0,0,0,0,0,0,0,0,1
3521,0,1,0,0,0,0,0,0,0,4
3522,0,1,0,0,2,0,0,0,0,0
3523,1,1,0,0,2,0,0,0,0,2
3524,1,1,2,0,2,0,0,0,0,6
3525,1,1,2,0,2,0,1,0,0,3
3526,1,1,2,2,2,0,1,0,0,5
3527,1,1,2,2,2,1,1,0,0,7
3528,1,1,2,2,2,1,1,2,0,8
3529,0,0,0,0,0,0,0,0,0,0
3530,1,0,0,0,0,0,0,0,0,4
3531,1,0,0,0,2,0,0,0,0,6
3532,1,0,0,0,2,0,1,0,0,3
3533,1,0,0,2,2,0,1,0,0,1
3534,1,1,0,2,2,0,1,0,0,2
3535,1,1,2,2,2,0,1,0,0,5
3536,1,1,2,2,2,1,1,0,0,8
3537,1,1,2,2,2,1,1,0,2,7
3538,0,0,0,0,0,0,0,0,0,0
3539,1,0,0,0,0,0,0,0,0,4
3540,1,0,0,0,2,0,0,0,0,2
3541,1,0,1,0,2,0,0,0,0,1
3542,1,2,1,0,2,0,0,0,0,7
3543,1,2,1,0,2,0,0,1,0,3
3544,1,2,1,2,2,0,0,1,0,5
3545,1,2,1,2,2,1,0,1,0,8
3546,1,2,1,2,2,1,0,1,2,6
3547,0,0,0,0,0,0,0,0,0,7
3548,0,0,0,0,0,0,0,1,0,0
3549,2,0,0,0,0,0,0,1,0,4
3550,2,0,0,0,1,0,0,1,0,1
3551,2,2,0,0,1,0,0,1,0,2
3552,2,2,1,0,1,0,0,1,0,6
3553,2,2,1,0,1,0,2,1,0,3
3554,2,2,1,1,1,0,2,1,0,5
3555,2,2,1,1,1,2,2,1,0,8
3556,0,0,0,0,0,0,0,0,0,0
3557,1,0,0,0,0,0,0,0,0,4
3558,1,0,0,0,2,0,0,0,0,5
3559,1,0,0,0,2,1,0,0,0,6
3560,1,0,0,0,2,1,2,0,0,2
3561,1,0,1,0,2,1,2,0,0,1
3562,1,2,1,0,2,1,2,0,0,7
3563,1,2,1,0,2,1,2,1,0,8
3564,1,2,1,0,2,1,2,1,2,3
3565,0,0,0,0,0,0,0,0,0,4
3566,0,0,0,0,1,0,0,0,0,0
3567,2,0,0,0,1,0,0,0,0,1
3568,2,1,0,0,1,0,0,0,0,7
3569,2,1,0,0,1,0,0,2,0,3
3570,2,1,0,1,1,0,0,2,0,5
3571,2,1,0,1,1,2,0,2,0,2
3572,2,1,1,1,1,2,0,2,0,6
3573,2,1,1,1,1,2,2,2,0,8
3574,0,0,0,0,0,0,0,0,0,4
3575,0,0,0,0,1,0,0,0,0,0
3576,2,0,0,0,1,0,0,0,0,2
3577,2,0,1,0,1,0,0,0,0,6
3578,2,0,1,0,1,0,2,0,0,3
3579,2,0,1,1,1,0,2,0,0,5
3580,2,0,1,1,1,2,2,0,0,1
3581,2,1,1,1,1,2,2,0,0,7
3582,2,1,1,1,1,2,2,2,0,8
3583,0,0,0,0,0,0,0,0,0,0
3584,1,0,0,0,0,0,0,0,0,4
3585,1,0,0,0,2,0,0,0,0,6
3586,1,0,0,0,2,0,1,0,0,3
3587,1,0,0,2,2,0,1,0,0,1
3588,1,1,0,2,2,0,1,0,0,2
3589,1,1,2,2,2,0,1,0,0,5
3590,1,1,2,2,2,1,1,0,0,7
3591,1,1,2,2,2,1,1,2,0,8
3592,0,0,0,0,0,0,0,0,0,4
3593,0,0,0,0,1,0,0,0,0,0
3594,2,0,0,0,1,0,0,0,0,6
3595,2,0,0,0,1,0,1,0,0,2
3596,2,0,2,0,1,0,1,0,0,1
3597,2,1,2,0,1,0,1,0,0,7
3598,2,1,2,0,1,0,1,2,0,5
3599,2,1,2,0,1,1,1,2,0,3
3600,2,1,2,2,1,1,1,2,0,8
3601,0,0,0,0,0,0,0,0,0,0
3602,1,0,0,0,0,0,0,0,0,4
3603,1,0,0,0,2,0,0,0,0,2
3604,1,0,1,0,2,0,0,0,0,1
3605,1,2,1,0,2,0,0,0,0,3
3606,1,2,1,1,2,0,0,0,0,6
3607,1,2,1,1,2,0,2,0,0,7
3608,1,2,1,1,2,0,2,1,0,8
3609,1,2,1,1,2,0,2,1,2,5
3610,0,0,0,0,0,0,0,0,0,6
3611,0,0,0,0,0,0,1,0,0,0
3612,2,0,0,0,0,0,1,0,0,4
3613,2,0,0,0,1,0,1,0,0,2
3614,2,0,2,0,1,0,1,0,0,1
3615,2,1,2,0,1,0,1,0,0,7
3616,2,1,2,0,1,0,1,2,0,5
3617,2,1,2,0,1,1,1,2,0,3
3618,2,1,2,2,1,1,1,2,0,8
3619,0,0,0,0,0,0,0,0,0,4
3620,0,0,0,0,1,0,0,0,0,0
3621,2,0,0,0,1,0,0,0,0,2
3622,2,0,1,0,1,0,0,0,0,6
3623,2,0,1,0,1,0,2,0,0,3
3624,2,0,1,1,1,0,2,0,0,5
3625,2,0,1,1,1,2,2,0,0,1
3626,2,1,1,1,1,2,2,0,0,7
3627,2,1,1,1,1,2,2,2,0,8
3628,0,0,0,0,0,0,0,0,0,6
3629,0,0,0,0,0,0,1,0,0,4
3630,0,0,0,0,2,0,1,0,0,0
3631,1,0,0,0,2,0,1,0,0,3
3632,1,0,0,2,2,0,1,0,0,5
3633,1,0,0,2,2,1,1,0,0,1
3634,1,2,0,2,2,1,1,0,0,7
3635,1,2,0,2,2,1,1,1,0,8
3636,1,2,0,2,2,1,1,1,2,2
3637,0,0,0,0,0,0,0,0,0,0
3638,1,0,0,0,0,0,0,0,0,4
3639,1,0,0,0,2,0,0,0,0,2
3640,1,0,1,0,2,0,0,0,0,1
3641,1,2,1,0,2,0,0,0,0,7
3642,1,2,1,0,2,0,0,1,0,5
3643,1,2,1,0,2,2,0,1,0,3
3644,1,2,1,1,2,2,0,1,0,6
3645,1,2,1,1,2,2,2,1,0,8
3646,0,0,0,0,0,0,0,0,0,0
3647,1,0,0,0,0,0,0,0,0,4
3648,1,0,0,0,2,0,0,0,0,2
3649,1,0,1,0,2,0,0,0,0,1
3650,1,2,1,0,2,0,0,0,0,7
3651,1,2,1,0,2,0,0,1,0,3
3652,1,2,1,2,2,0,0,1,0,5
3653,1,2,1,2,2,1,0,1,0,8
3654,1,2,1,2,2,1,0,1,2,6
3655,0,0,0,0,0,0,0,0,0,0
3656,1,0,0,0,0,0,0,0,0,4
3657,1,0,0,0,2,0,0,0,0,8
3658,1,0,0,0,2,0,0,0,1,1
3659,1,2,0,0,2,0,0,0,1,7
3660,1,2,0,0,2,0,0,1,1,5
3661,1,2,0,0,2,2,0,1,1,3
3662,1,2,0,1,2,2,0,1,1,6
3663,1,2,0,1,2,2,2,1,1,2
3664,0,0,0,0,0,0,0,0,0,4
3665,0,0,0,0,1,0,0,0,0,0
3666,2,0,0,0,1,0,0,0,0,2
3667,2,0,1,0,1,0,0,0,0,6
3668,2,0,1,0,1,0,2,0,0,3
3669,2,0,1,1,1,0,2,0,0,5
3670,2,0,1,1,1,2,2,0,0,7
3671,2,0,1,1,1,2,2,1,0,1
3672,2,2,1,1,1,2,2,1,0,8
3673,0,0,0,0,0,0,0,0,0,4
3674,0,0,0,0,1,0,0,0,0,0
3675,2,0,0,0,1,0,0,0,0,6
3676,2,0,0,0,1,0,1,0,0,2
3677,2,0,2,0,1,0,1,0,0,1
3678,2,1,2,0,1,0,1,0,0,7
3679,2,1,2,0,1,0,1,2,0,3
3680,2,1,2,1,1,0,1,2,0,5
3681,2,1,2,1,1,2,1,2,0,8
3682,0,0,0,0,0,0,0,0,0,4
3683,0,0,0,0,1,0,0,0,0,0
3684,2,0,0,0,1,0,0,0,0,2
3685,2,0,1,0,1,0,0,0,0,6
3686,2,0,1,0,1,0,2,0,0,3
3687,2,0,1,1,1,0,2,0,0,5
3688,2,0,1,1,1,2,2,0,0,7
3689,2,0,1,1,1,2,2,1,0,1
3690,2,2,1,1,1,2,2,1,0,8
3691,0,0,0,0,0,0,0,0,0,0
3692,1,0,0,0,0,0,0,0,0,4
3693,1,0,0,0,2,0,0,0,0,2
3694,1,0,1,0,2,0,0,0,0,1
3695,1,2,1,0,2,0,0,0,0,7
3696,1,2,1,0,2,0,0,1,0,3
3697,1,2,1,2,2,0,0,1,0,5
3698,1,2,1,2,2,1,0,1,0,8
3699,1,2,1,2,2,1,0,1,2,6
3700,0,0,0,0,0,0,0,0,0,4
3701,0,0,0,0,1,0,0,0,0,0
3702,2,0,0,0,1,0,0,0,0,3
3703,2,0,0,1,1,0,0,0,0,5
3704,2,0,0,1,1,2,0,0,0,2
3705,2,0,1,1,1,2,0,0,0,6
3706,2,0,1,1,1,2,2,0,0,1
3707,2,1,1,1,1,2,2,0,0,7
3708,2,1,1,1,1,2,2,2,0,8
3709,0,0,0,0,0,0,0,0,0,0
3710,1,0,0,0,0,0,0,0,0,4
3711,1,0,0,0,2,0,0,0,0,6
3712,1,0,0,0,2,0,1,0,0,3
3713,1,0,0,2,2,0,1,0,0,1
3714,1,1,0,2,2,0,1,0,0,2
3715,1,1,2,2,2,0,1,0,0,5
3716,1,1,2,2,2,1,1,0,0,8
3717,1,1,2,2,2,1,1,0,2,7
3718,0,0,0,0,0,0,0,0,0,6
3719,0,0,0,0,0,0,1,0,0,4
3720,0,0,0,0,2,0,1,0,0,0
3721,1,0,0,0,2,0,1,0,0,3
3722,1,0,0,2,2,0,1,0,0,5
3723,1,0,0,2,2,1,1,0,0,7
3724,1,0,0,2,2,1,1,2,0,1
3725,1,1,0,2,2,1,1,2,0,2
3726,1,1,2,2,2,1,1,2,0,8
3727,0,0,0,0,0,0,0,0,0,4
3728,0,0,0,0,1,0,0,0,0,0
3729,2,0,0,0,1,0,0,0,0,3
3730,2,0,0,1,1,0,0,0,0,5
3731,2,0,0,1,1,2,0,0,0,2
3732,2,0,1,1,1,2,0,0,0,6
3733,2,0,1,1,1,2,2,0,0,7
3734,2,0,1,1,1,2,2,1,0,1
3735,2,2,1,1,1,2,2,1,0,8
3736,0,0,0,0,0,0,0,0,0,3
3737,0,0,0,1,0,0,0,0,0,4
3738,0,0,0,1,2,0,0,0,0,8
3739,0,0,0,1,2,0,0,0,1,1
3740,0,2,0,1,2,0,0,0,1,2
3741,0,2,1,1,2,0,0,0,1,7
3742,0,0,0,0,0,0,0,0,0,4
3743,0,0,0,0,1,0,0,0,0,0
3744,2,0,0,0,1,0,0,0,0,2
3745,2,0,1,0,1,0,0,0,0,6
3746,2,0,1,0,1,0,2,0,0,3
3747,2,0,1,1,1,0,2,0,0,5
3748,2,0,1,1,1,2,2,0,0,7
3749,2,0,1,1,1,2,2,1,0,1
3750,2,2,1,1,1,2,2,1,0,8
3751,0,0,0,0,0,0,0,0,0,8
3752,0,0,0,0,0,0,0,0,1,0
3753,2,0,0,0,0,0,0,0,1,2
3754,2,0,1,0,0,0,0,0,1,6
