,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Move
47,2,0,0,0,1,0,0,0,0,3
48,2,0,0,1,1,0,0,0,0,5
49,2,0,0,1,1,2,0,0,0,1
50,2,1,0,1,1,2,0,0,0,7
51,2,1,0,1,1,2,0,2,0,2
52,2,1,1,1,1,2,0,2,0,6
53,2,1,1,1,1,2,2,2,0,8
54,0,0,0,0,0,0,0,0,0,3
55,0,0,0,1,0,0,0,0,0,4
56,0,0,0,1,2,0,0,0,0,1
57,0,1,0,1,2,0,0,0,0,0
58,2,1,0,1,2,0,0,0,0,8
59,2,1,0,1,2,0,0,0,1,2
60,2,1,2,1,2,0,0,0,1,6
61,2,1,2,1,2,0,1,0,1,7
62,2,1,2,1,2,0,1,2,1,5
63,0,0,0,0,0,0,0,0,0,3
64,0,0,0,1,0,0,0,0,0,4
65,0,0,0,1,2,0,0,0,0,1
66,0,1,0,1,2,0,0,0,0,0
67,2,1,0,1,2,0,0,0,0,8
68,2,1,0,1,2,0,0,0,1,2
69,2,1,2,1,2,0,0,0,1,6
70,2,1,2,1,2,0,1,0,1,7
71,2,1,2,1,2,0,1,2,1,5
72,0,0,0,0,0,0,0,0,0,4
73,0,0,0,0,1,0,0,0,0,0
74,2,0,0,0,1,0,0,0,0,2
75,2,0,1,0,1,0,0,0,0,6
76,2,0,1,0,1,0,2,0,0,3
77,2,0,1,1,1,0,2,0,0,5
78,2,0,1,1,1,2,2,0,0,7
79,2,0,1,1,1,2,2,1,0,1
80,2,2,1,1,1,2,2,1,0,8
81,0,0,0,0,0,0,0,0,0,6
82,0,0,0,0,0,0,1,0,0,0
83,2,0,0,0,0,0,1,0,0,4
84,2,0,0,0,1,0,1,0,0,2
85,2,0,2,0,1,0,1,0,0,1
86,2,1,2,0,1,0,1,0,0,7
87,2,1,2,0,1,0,1,2,0,3
88,2,1,2,1,1,0,1,2,0,5
89,2,1,2,1,1,2,1,2,0,8
90,0,0,0,0,0,0,0,0,0,0
91,1,0,0,0,0,0,0,0,0,4
92,1,0,0,0,2,0,0,0,0,7
93,1,0,0,0,2,0,0,1,0,2
94,1,0,2,0,2,0,0,1,0,6
95,1,0,2,0,2,0,1,1,0,3
96,1,0,2,2,2,0,1,1,0,5
97,1,0,2,2,2,1,1,1,0,8
98,1,0,2,2,2,1,1,1,2,1
99,0,0,0,0,0,0,0,0,0,4
100,0,0,0,0,1,0,0,0,0,0
101,2,0,0,0,1,0,0,0,0,6
102,2,0,0,0,1,0,1,0,0,2
103,2,0,2,0,1,0,1,0,0,1
104,2,1,2,0,1,0,1,0,0,7
105,2,1,2,0,1,0,1,2,0,5
106,2,1,2,0,1,1,1,2,0,3
107,2,1,2,2,1,1,1,2,0,8
108,0,0,0,0,0,0,0,0,0,4
109,0,0,0,0,1,0,0,0,0,0
110,2,0,0,0,1,0,0,0,0,6
111,2,0,0,0,1,0,1,0,0,2
112,2,0,2,0,1,0,1,0,0,1
113,2,1,2,0,1,0,1,0,0,7
114,2,1,2,0,1,0,1,2,0,5
115,2,1,2,0,1,1,1,2,0,3
116,2,1,2,2,1,1,1,2,0,8
117,0,0,0,0,0,0,0,0,0,0
118,1,0,0,0,0,0,0,0,0,4
119,1,0,0,0,2,0,0,0,0,6
120,1,0,0,0,2,0,1,0,0,3
121,1,0,0,2,2,0,1,0,0,5
122,1,0,0,2,2,1,1,0,0,7
123,1,0,0,2,2,1,1,2,0,1
124,1,1,0,2,2,1,1,2,0,2
125,1,1,2,2,2,1,1,2,0,8
126,0,0,0,0,0,0,0,0,0,4
127,0,0,0,0,1,0,0,0,0,0
128,2,0,0,0,1,0,0,0,0,1
129,2,1,0,0,1,0,0,0,0,7
130,2,1,0,0,1,0,0,2,0,3
131,2,1,0,1,1,0,0,2,0,5
132,2,1,0,1,1,2,0,2,0,2
133,2,1,1,1,1,2,0,2,0,6
134,2,1,1,1,1,2,2,2,0,8
135,0,0,0,0,0,0,0,0,0,2
136,0,0,1,0,0,0,0,0,0,4
137,0,0,1,0,2,0,0,0,0,0
138,1,0,1,0,2,0,0,0,0,1
139,1,2,1,0,2,0,0,0,0,3
140,1,2,1,1,2,0,0,0,0,6
141,1,2,1,1,2,0,2,0,0,7
142,1,2,1,1,2,0,2,1,0,8
143,1,2,1,1,2,0,2,1,2,5
144,0,0,0,0,0,0,0,0,0,0
145,1,0,0,0,0,0,0,0,0,4
146,1,0,0,0,2,0,0,0,0,1
147,1,1,0,0,2,0,0,0,0,2
148,1,1,2,0,2,0,0,0,0,6
149,1,1,2,0,2,0,1,0,0,3
150,1,1,2,2,2,0,1,0,0,5
151,1,1,2,2,2,1,1,0,0,7
152,1,1,2,2,2,1,1,2,0,8
153,0,0,0,0,0,0,0,0,0,2
154,0,0,1,0,0,0,0,0,0,4
155,0,0,1,0,2,0,0,0,0,0
156,1,0,1,0,2,0,0,0,0,1
157,1,2,1,0,2,0,0,0,0,3
158,1,2,1,1,2,0,0,0,0,6
159,1,2,1,1,2,0,2,0,0,7
160,1,2,1,1,2,0,2,1,0,8
161,1,2,1,1,2,0,2,1,2,5
162,0,0,0,0,0,0,0,0,0,4
163,0,0,0,0,1,0,0,0,0,0
164,2,0,0,0,1,0,0,0,0,2
165,2,0,1,0,1,0,0,0,0,6
166,2,0,1,0,1,0,2,0,0,3
167,2,0,1,1,1,0,2,0,0,5
168,2,0,1,1,1,2,2,0,0,1
169,2,1,1,1,1,2,2,0,0,7
170,2,1,1,1,1,2,2,2,0,8
171,0,0,0,0,0,0,0,0,0,0
172,1,0,0,0,0,0,0,0,0,4
173,1,0,0,0,2,0,0,0,0,2
174,1,0,1,0,2,0,0,0,0,1
175,1,2,1,0,2,0,0,0,0,5
176,1,2,1,0,2,1,0,0,0,7
177,0,0,0,0,0,0,0,0,0,4
178,0,0,0,0,1,0,0,0,0,0
179,2,0,0,0,1,0,0,0,0,1
180,2,1,0,0,1,0,0,0,0,7
181,2,1,0,0,1,0,0,2,0,3
182,2,1,0,1,1,0,0,2,0,5
183,2,1,0,1,1,2,0,2,0,2
184,2,1,1,1,1,2,0,2,0,6
185,2,1,1,1,1,2,2,2,0,8
186,0,0,0,0,0,0,0,0,0,0
187,1,0,0,0,0,0,0,0,0,4
188,1,0,0,0,2,0,0,0,0,2
189,1,0,1,0,2,0,0,0,0,1
190,1,2,1,0,2,0,0,0,0,7
191,1,2,1,0,2,0,0,1,0,5
192,1,2,1,0,2,2,0,1,0,3
193,1,2,1,1,2,2,0,1,0,6
194,1,2,1,1,2,2,2,1,0,8
195,0,0,0,0,0,0,0,0,0,1
196,0,1,0,0,0,0,0,0,0,4
197,0,1,0,0,2,0,0,0,0,0
198,1,1,0,0,2,0,0,0,0,2
199,1,1,2,0,2,0,0,0,0,6
200,1,1,2,0,2,0,1,0,0,3
201,1,1,2,2,2,0,1,0,0,5
202,1,1,2,2,2,1,1,0,0,8
203,1,1,2,2,2,1,1,0,2,7
204,0,0,0,0,0,0,0,0,0,2
205,0,0,1,0,0,0,0,0,0,0
206,2,0,1,0,0,0,0,0,0,6
207,2,0,1,0,0,0,1,0,0,4
208,2,0,1,0,2,0,1,0,0,8
209,2,0,1,0,2,0,1,0,1,7
210,2,0,1,0,2,0,1,2,1,1
211,2,1,1,0,2,0,1,2,1,5
212,2,1,1,0,2,2,1,2,1,3
213,0,0,0,0,0,0,0,0,0,4
214,0,0,0,0,1,0,0,0,0,0
215,2,0,0,0,1,0,0,0,0,2
216,2,0,1,0,1,0,0,0,0,6
217,2,0,1,0,1,0,2,0,0,3
218,2,0,1,1,1,0,2,0,0,5
219,2,0,1,1,1,2,2,0,0,1
220,2,1,1,1,1,2,2,0,0,7
221,2,1,1,1,1,2,2,2,0,8
222,0,0,0,0,0,0,0,0,0,0
223,1,0,0,0,0,0,0,0,0,4
224,1,0,0,0,2,0,0,0,0,2
225,1,0,1,0,2,0,0,0,0,1
226,1,2,1,0,2,0,0,0,0,3
227,1,2,1,1,2,0,0,0,0,6
228,1,2,1,1,2,0,2,0,0,7
229,1,2,1,1,2,0,2,1,0,5
230,1,2,1,1,2,2,2,1,0,8
231,0,0,0,0,0,0,0,0,0,0
232,1,0,0,0,0,0,0,0,0,4
233,1,0,0,0,2,0,0,0,0,2
234,1,0,1,0,2,0,0,0,0,1
235,1,2,1,0,2,0,0,0,0,3
236,1,2,1,1,2,0,0,0,0,6
237,1,2,1,1,2,0,2,0,0,7
238,1,2,1,1,2,0,2,1,0,5
239,1,2,1,1,2,2,2,1,0,8
240,0,0,0,0,0,0,0,0,0,0
241,1,0,0,0,0,0,0,0,0,4
242,1,0,0,0,2,0,0,0,0,2
243,1,0,1,0,2,0,0,0,0,1
244,1,2,1,0,2,0,0,0,0,7
245,1,2,1,0,2,0,0,1,0,5
246,1,2,1,0,2,2,0,1,0,3
247,1,2,1,1,2,2,0,1,0,6
248,1,2,1,1,2,2,2,1,0,8
249,0,0,0,0,0,0,0,0,0,0
250,1,0,0,0,0,0,0,0,0,4
251,1,0,0,0,2,0,0,0,0,3
252,1,0,0,1,2,0,0,0,0,6
253,1,0,0,1,2,0,2,0,0,2
254,1,0,1,1,2,0,2,0,0,1
255,1,2,1,1,2,0,2,0,0,7
256,1,2,1,1,2,0,2,1,0,5
257,1,2,1,1,2,2,2,1,0,8
258,0,0,0,0,0,0,0,0,0,3
259,0,0,0,1,0,0,0,0,0,0
260,2,0,0,1,0,0,0,0,0,4
261,2,0,0,1,1,0,0,0,0,5
262,2,0,0,1,1,2,0,0,0,1
263,2,1,0,1,1,2,0,0,0,7
264,2,1,0,1,1,2,0,2,0,6
265,2,1,0,1,1,2,1,2,0,2
266,2,1,2,1,1,2,1,2,0,8
267,0,0,0,0,0,0,0,0,0,1
268,0,1,0,0,0,0,0,0,0,4
269,0,1,0,0,2,0,0,0,0,2
270,0,1,1,0,2,0,0,0,0,0
271,2,1,1,0,2,0,0,0,0,8
272,2,1,1,0,2,0,0,0,1,3
273,2,1,1,2,2,0,0,0,1,5
274,0,0,0,0,0,0,0,0,0,4
275,0,0,0,0,1,0,0,0,0,0
276,2,0,0,0,1,0,0,0,0,3
277,2,0,0,1,1,0,0,0,0,5
278,2,0,0,1,1,2,0,0,0,2
279,2,0,1,1,1,2,0,0,0,6
280,2,0,1,1,1,2,2,0,0,1
281,2,1,1,1,1,2,2,0,0,7
282,2,1,1,1,1,2,2,2,0,8
283,0,0,0,0,0,0,0,0,0,0
284,1,0,0,0,0,0,0,0,0,4
285,1,0,0,0,2,0,0,0,0,2
286,1,0,1,0,2,0,0,0,0,1
287,1,2,1,0,2,0,0,0,0,7
288,1,2,1,0,2,0,0,1,0,5
289,1,2,1,0,2,2,0,1,0,3
290,1,2,1,1,2,2,0,1,0,6
291,1,2,1,1,2,2,2,1,0,8
292,0,0,0,0,0,0,0,0,0,1
293,0,1,0,0,0,0,0,0,0,4
294,0,1,0,0,2,0,0,0,0,6
295,0,1,0,0,2,0,1,0,0,0
296,2,1,0,0,2,0,1,0,0,8
297,2,1,0,0,2,0,1,0,1,5
298,2,1,0,0,2,2,1,0,1,3
299,2,1,0,1,2,2,1,0,1,7
300,2,1,0,1,2,2,1,2,1,2
301,0,0,0,0,0,0,0,0,0,0
302,1,0,0,0,0,0,0,0,0,4
303,1,0,0,0,2,0,0,0,0,2
304,1,0,1,0,2,0,0,0,0,1
305,1,2,1,0,2,0,0,0,0,3
306,1,2,1,1,2,0,0,0,0,6
307,1,2,1,1,2,0,2,0,0,7
308,1,2,1,1,2,0,2,1,0,5
309,1,2,1,1,2,2,2,1,0,8
310,0,0,0,0,0,0,0,0,0,3
311,0,0,0,1,0,0,0,0,0,4
312,0,0,0,1,2,0,0,0,0,2
313,0,0,1,1,2,0,0,0,0,0
314,2,0,1,1,2,0,0,0,0,8
315,2,0,1,1,2,0,0,0,1,7
316,2,0,1,1,2,0,0,2,1,1
317,2,1,1,1,2,0,0,2,1,5
318,2,1,1,1,2,2,0,2,1,6
319,0,0,0,0,0,0,0,0,0,6
320,0,0,0,0,0,0,1,0,0,0
321,2,0,0,0,0,0,1,0,0,8
322,2,0,0,0,0,0,1,0,1,2
323,2,0,2,0,0,0,1,0,1,1
324,2,1,2,0,0,0,1,0,1,7
325,2,1,2,0,0,0,1,2,1,3
326,2,1,2,1,0,0,1,2,1,5
327,2,1,2,1,0,2,1,2,1,4
328,0,0,0,0,0,0,0,0,0,3
329,0,0,0,1,0,0,0,0,0,0
330,2,0,0,1,0,0,0,0,0,4
331,2,0,0,1,1,0,0,0,0,5
332,2,0,0,1,1,2,0,0,0,1
333,2,1,0,1,1,2,0,0,0,7
334,2,1,0,1,1,2,0,2,0,2
335,2,1,1,1,1,2,0,2,0,6
336,2,1,1,1,1,2,2,2,0,8
337,0,0,0,0,0,0,0,0,0,0
338,1,0,0,0,0,0,0,0,0,4
339,1,0,0,0,2,0,0,0,0,6
340,1,0,0,0,2,0,1,0,0,3
341,1,0,0,2,2,0,1,0,0,5
342,1,0,0,2,2,1,1,0,0,1
343,1,2,0,2,2,1,1,0,0,7
344,1,2,0,2,2,1,1,1,0,8
345,1,2,0,2,2,1,1,1,2,2
346,0,0,0,0,0,0,0,0,0,5
347,0,0,0,0,0,1,0,0,0,4
348,0,0,0,0,2,1,0,0,0,0
349,1,0,0,0,2,1,0,0,0,6
350,1,0,0,0,2,1,2,0,0,2
351,1,0,1,0,2,1,2,0,0,1
352,1,2,1,0,2,1,2,0,0,7
353,1,2,1,0,2,1,2,1,0,8
354,1,2,1,0,2,1,2,1,2,3
355,0,0,0,0,0,0,0,0,0,0
356,1,0,0,0,0,0,0,0,0,4
357,1,0,0,0,2,0,0,0,0,6
358,1,0,0,0,2,0,1,0,0,3
359,1,0,0,2,2,0,1,0,0,5
360,1,0,0,2,2,1,1,0,0,7
361,1,0,0,2,2,1,1,2,0,1
362,1,1,0,2,2,1,1,2,0,2
363,1,1,2,2,2,1,1,2,0,8
364,0,0,0,0,0,0,0,0,0,6
365,0,0,0,0,0,0,1,0,0,4
366,0,0,0,0,2,0,1,0,0,0
367,1,0,0,0,2,0,1,0,0,3
368,1,0,0,2,2,0,1,0,0,1
369,1,1,0,2,2,0,1,0,0,2
370,1,1,2,2,2,0,1,0,0,5
371,1,1,2,2,2,1,1,0,0,8
372,1,1,2,2,2,1,1,0,2,7
373,0,0,0,0,0,0,0,0,0,6
374,0,0,0,0,0,0,1,0,0,0
375,2,0,0,0,0,0,1,0,0,4
376,2,0,0,0,1,0,1,0,0,2
377,2,0,2,0,1,0,1,0,0,1
378,2,1,2,0,1,0,1,0,0,7
379,2,1,2,0,1,0,1,2,0,5
380,2,1,2,0,1,1,1,2,0,3
381,2,1,2,2,1,1,1,2,0,8
382,0,0,0,0,0,0,0,0,0,2
383,0,0,1,0,0,0,0,0,0,0
384,2,0,1,0,0,0,0,0,0,4
385,2,0,1,0,1,0,0,0,0,6
386,2,0,1,0,1,0,2,0,0,3
387,2,0,1,1,1,0,2,0,0,5
388,2,0,1,1,1,2,2,0,0,1
389,2,1,1,1,1,2,2,0,0,7
390,2,1,1,1,1,2,2,2,0,8
391,0,0,0,0,0,0,0,0,0,6
392,0,0,0,0,0,0,1,0,0,4
393,0,0,0,0,2,0,1,0,0,0
394,1,0,0,0,2,0,1,0,0,3
395,1,0,0,2,2,0,1,0,0,5
396,1,0,0,2,2,1,1,0,0,1
397,1,2,0,2,2,1,1,0,0,7
398,1,2,0,2,2,1,1,1,0,8
399,1,2,0,2,2,1,1,1,2,2
400,0,0,0,0,0,0,0,0,0,4
401,0,0,0,0,1,0,0,0,0,0
402,2,0,0,0,1,0,0,0,0,3
403,2,0,0,1,1,0,0,0,0,5
404,2,0,0,1,1,2,0,0,0,2
405,2,0,1,1,1,2,0,0,0,6
406,2,0,1,1,1,2,2,0,0,7
407,2,0,1,1,1,2,2,1,0,1
408,2,2,1,1,1,2,2,1,0,8
409,0,0,0,0,0,0,0,0,0,4
410,0,0,0,0,1,0,0,0,0,0
411,2,0,0,0,1,0,0,0,0,6
412,2,0,0,0,1,0,1,0,0,2
413,2,0,2,0,1,0,1,0,0,1
414,2,1,2,0,1,0,1,0,0,7
415,2,1,2,0,1,0,1,2,0,3
416,2,1,2,1,1,0,1,2,0,5
417,2,1,2,1,1,2,1,2,0,8
418,0,0,0,0,0,0,0,0,0,6
419,0,0,0,0,0,0,1,0,0,4
420,0,0,0,0,2,0,1,0,0,1
421,0,1,0,0,2,0,1,0,0,0
422,2,1,0,0,2,0,1,0,0,8
423,2,1,0,0,2,0,1,0,1,5
424,2,1,0,0,2,2,1,0,1,3
425,2,1,0,1,2,2,1,0,1,7
426,2,1,0,1,2,2,1,2,1,2
427,0,0,0,0,0,0,0,0,0,1
428,0,1,0,0,0,0,0,0,0,4
429,0,1,0,0,2,0,0,0,0,2
430,0,1,1,0,2,0,0,0,0,0
431,2,1,1,0,2,0,0,0,0,8
432,2,1,1,0,2,0,0,0,1,3
433,2,1,1,2,2,0,0,0,1,6
434,2,1,1,2,2,0,1,0,1,5
435,0,0,0,0,0,0,0,0,0,0
436,1,0,0,0,0,0,0,0,0,4
437,1,0,0,0,2,0,0,0,0,2
438,1,0,1,0,2,0,0,0,0,1
439,1,2,1,0,2,0,0,0,0,7
440,1,2,1,0,2,0,0,1,0,3
441,1,2,1,2,2,0,0,1,0,5
442,1,2,1,2,2,1,0,1,0,8
443,1,2,1,2,2,1,0,1,2,6
444,0,0,0,0,0,0,0,0,0,4
445,0,0,0,0,1,0,0,0,0,0
446,2,0,0,0,1,0,0,0,0,2
447,2,0,1,0,1,0,0,0,0,6
448,2,0,1,0,1,0,2,0,0,3
449,2,0,1,1,1,0,2,0,0,5
450,2,0,1,1,1,2,2,0,0,1
451,2,1,1,1,1,2,2,0,0,7
452,2,1,1,1,1,2,2,2,0,8
453,0,0,0,0,0,0,0,0,0,0
454,1,0,0,0,0,0,0,0,0,4
455,1,0,0,0,2,0,0,0,0,1
456,1,1,0,0,2,0,0,0,0,2
457,1,1,2,0,2,0,0,0,0,6
458,1,1,2,0,2,0,1,0,0,3
459,1,1,2,2,2,0,1,0,0,5
460,1,1,2,2,2,1,1,0,0,7
461,1,1,2,2,2,1,1,2,0,8
462,0,0,0,0,0,0,0,0,0,0
463,1,0,0,0,0,0,0,0,0,4
464,1,0,0,0,2,0,0,0,0,2
465,1,0,1,0,2,0,0,0,0,1
466,1,2,1,0,2,0,0,0,0,7
467,1,2,1,0,2,0,0,1,0,5
468,1,2,1,0,2,2,0,1,0,3
469,1,2,1,1,2,2,0,1,0,6
470,1,2,1,1,2,2,2,1,0,8
471,0,0,0,0,0,0,0,0,0,0
472,1,0,0,0,0,0,0,0,0,4
473,1,0,0,0,2,0,0,0,0,7
474,1,0,0,0,2,0,0,1,0,2
475,1,0,2,0,2,0,0,1,0,6
476,1,0,2,0,2,0,1,1,0,3
477,1,0,2,2,2,0,1,1,0,5
478,1,0,2,2,2,1,1,1,0,8
479,1,0,2,2,2,1,1,1,2,1
480,0,0,0,0,0,0,0,0,0,4
481,0,0,0,0,1,0,0,0,0,0
482,2,0,0,0,1,0,0,0,0,6
483,2,0,0,0,1,0,1,0,0,2
484,2,0,2,0,1,0,1,0,0,1
485,2,1,2,0,1,0,1,0,0,7
486,2,1,2,0,1,0,1,2,0,5
487,2,1,2,0,1,1,1,2,0,3
488,2,1,2,2,1,1,1,2,0,8
489,0,0,0,0,0,0,0,0,0,5
490,0,0,0,0,0,1,0,0,0,0
491,2,0,0,0,0,1,0,0,0,6
492,2,0,0,0,0,1,1,0,0,4
493,2,0,0,0,2,1,1,0,0,8
494,2,0,0,0,2,1,1,0,1,1
495,2,2,0,0,2,1,1,0,1,2
496,0,0,0,0,0,0,0,0,0,4
497,0,0,0,0,1,0,0,0,0,0
498,2,0,0,0,1,0,0,0,0,2
499,2,0,1,0,1,0,0,0,0,6
500,2,0,1,0,1,0,2,0,0,3
501,2,0,1,1,1,0,2,0,0,5
502,2,0,1,1,1,2,2,0,0,7
503,2,0,1,1,1,2,2,1,0,1
504,2,2,1,1,1,2,2,1,0,8
505,0,0,0,0,0,0,0,0,0,3
506,0,0,0,1,0,0,0,0,0,4
507,0,0,0,1,2,0,0,0,0,0
508,1,0,0,1,2,0,0,0,0,6
509,1,0,0,1,2,0,2,0,0,2
510,1,0,1,1,2,0,2,0,0,1
511,1,2,1,1,2,0,2,0,0,7
512,1,2,1,1,2,0,2,1,0,8
513,1,2,1,1,2,0,2,1,2,5
514,0,0,0,0,0,0,0,0,0,3
515,0,0,0,1,0,0,0,0,0,4
516,0,0,0,1,2,0,0,0,0,0
517,1,0,0,1,2,0,0,0,0,6
518,1,0,0,1,2,0,2,0,0,2
519,1,0,1,1,2,0,2,0,0,1
520,1,2,1,1,2,0,2,0,0,7
521,1,2,1,1,2,0,2,1,0,8
522,1,2,1,1,2,0,2,1,2,5
523,0,0,0,0,0,0,0,0,0,4
524,0,0,0,0,1,0,0,0,0,0
525,2,0,0,0,1,0,0,0,0,2
526,2,0,1,0,1,0,0,0,0,6
527,2,0,1,0,1,0,2,0,0,3
528,2,0,1,1,1,0,2,0,0,5
529,2,0,1,1,1,2,2,0,0,1
530,2,1,1,1,1,2,2,0,0,7
531,2,1,1,1,1,2,2,2,0,8
532,0,0,0,0,0,0,0,0,0,0
533,1,0,0,0,0,0,0,0,0,4
534,1,0,0,0,2,0,0,0,0,2
535,1,0,1,0,2,0,0,0,0,1
536,1,2,1,0,2,0,0,0,0,3
537,1,2,1,1,2,0,0,0,0,6
538,1,2,1,1,2,0,2,0,0,7
539,1,2,1,1,2,0,2,1,0,8
540,1,2,1,1,2,0,2,1,2,5
541,0,0,0,0,0,0,0,0,0,6
542,0,0,0,0,0,0,1,0,0,0
543,2,0,0,0,0,0,1,0,0,4
544,2,0,0,0,1,0,1,0,0,2
545,2,0,2,0,1,0,1,0,0,1
546,2,1,2,0,1,0,1,0,0,7
547,2,1,2,0,1,0,1,2,0,5
548,2,1,2,0,1,1,1,2,0,3
549,2,1,2,2,1,1,1,2,0,8
550,0,0,0,0,0,0,0,0,0,6
551,0,0,0,0,0,0,1,0,0,0
552,2,0,0,0,0,0,1,0,0,4
553,2,0,0,0,1,0,1,0,0,2
554,2,0,2,0,1,0,1,0,0,1
555,2,1,2,0,1,0,1,0,0,7
556,2,1,2,0,1,0,1,2,0,3
557,2,1,2,1,1,0,1,2,0,5
558,2,1,2,1,1,2,1,2,0,8
559,0,0,0,0,0,0,0,0,0,3
560,0,0,0,1,0,0,0,0,0,4
561,0,0,0,1,2,0,0,0,0,2
562,0,0,1,1,2,0,0,0,0,0
563,2,0,1,1,2,0,0,0,0,8
564,2,0,1,1,2,0,0,0,1,7
565,2,0,1,1,2,0,0,2,1,1
566,2,1,1,1,2,0,0,2,1,5
567,2,1,1,1,2,2,0,2,1,6
568,0,0,0,0,0,0,0,0,0,4
569,0,0,0,0,1,0,0,0,0,0
570,2,0,0,0,1,0,0,0,0,1
571,2,1,0,0,1,0,0,0,0,7
572,2,1,0,0,1,0,0,2,0,3
573,2,1,0,1,1,0,0,2,0,5
574,2,1,0,1,1,2,0,2,0,2
575,2,1,1,1,1,2,0,2,0,6
576,2,1,1,1,1,2,2,2,0,8
577,0,0,0,0,0,0,0,0,0,0
578,1,0,0,0,0,0,0,0,0,4
579,1,0,0,0,2,0,0,0,0,2
580,1,0,1,0,2,0,0,0,0,1
581,1,2,1,0,2,0,0,0,0,3
582,1,2,1,1,2,0,0,0,0,6
583,1,2,1,1,2,0,2,0,0,7
584,1,2,1,1,2,0,2,1,0,5
585,1,2,1,1,2,2,2,1,0,8
586,0,0,0,0,0,0,0,0,0,2
587,0,0,1,0,0,0,0,0,0,4
588,0,0,1,0,2,0,0,0,0,3
589,0,0,1,1,2,0,0,0,0,0
590,2,0,1,1,2,0,0,0,0,8
591,2,0,1,1,2,0,0,0,1,7
592,2,0,1,1,2,0,0,2,1,1
593,2,1,1,1,2,0,0,2,1,5
594,2,1,1,1,2,2,0,2,1,6
595,0,0,0,0,0,0,0,0,0,0
596,1,0,0,0,0,0,0,0,0,4
597,1,0,0,0,2,0,0,0,0,2
598,1,0,1,0,2,0,0,0,0,1
599,1,2,1,0,2,0,0,0,0,5
600,1,2,1,0,2,1,0,0,0,7
601,0,0,0,0,0,0,0,0,0,0
602,1,0,0,0,0,0,0,0,0,4
603,1,0,0,0,2,0,0,0,0,8
604,1,0,0,0,2,0,0,0,1,1
605,1,2,0,0,2,0,0,0,1,7
606,1,2,0,0,2,0,0,1,1,5
607,1,2,0,0,2,2,0,1,1,3
608,1,2,0,1,2,2,0,1,1,6
609,1,2,0,1,2,2,2,1,1,2
610,0,0,0,0,0,0,0,0,0,0
611,1,0,0,0,0,0,0,0,0,4
612,1,0,0,0,2,0,0,0,0,7
613,1,0,0,0,2,0,0,1,0,2
614,1,0,2,0,2,0,0,1,0,6
615,1,0,2,0,2,0,1,1,0,3
616,1,0,2,2,2,0,1,1,0,5
617,1,0,2,2,2,1,1,1,0,8
618,1,0,2,2,2,1,1,1,2,1
619,0,0,0,0,0,0,0,0,0,1
620,0,1,0,0,0,0,0,0,0,4
621,0,1,0,0,2,0,0,0,0,0
622,1,1,0,0,2,0,0,0,0,2
623,1,1,2,0,2,0,0,0,0,6
624,1,1,2,0,2,0,1,0,0,3
625,1,1,2,2,2,0,1,0,0,5
626,1,1,2,2,2,1,1,0,0,7
627,1,1,2,2,2,1,1,2,0,8
628,0,0,0,0,0,0,0,0,0,4
629,0,0,0,0,1,0,0,0,0,0
630,2,0,0,0,1,0,0,0,0,6
