,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Move
7414,1,2,1,1,2,0,2,0,0,7
7415,1,2,1,1,2,0,2,1,0,5
7416,1,2,1,1,2,2,2,1,0,8
7417,0,0,0,0,0,0,0,0,0,4
7418,0,0,0,0,1,0,0,0,0,0
7419,2,0,0,0,1,0,0,0,0,3
7420,2,0,0,1,1,0,0,0,0,5
7421,2,0,0,1,1,2,0,0,0,2
7422,2,0,1,1,1,2,0,0,0,6
7423,2,0,1,1,1,2,2,0,0,1
7424,2,1,1,1,1,2,2,0,0,7
7425,2,1,1,1,1,2,2,2,0,8
7426,0,0,0,0,0,0,0,0,0,0
7427,1,0,0,0,0,0,0,0,0,4
7428,1,0,0,0,2,0,0,0,0,6
7429,1,0,0,0,2,0,1,0,0,3
7430,1,0,0,2,2,0,1,0,0,5
7431,1,0,0,2,2,1,1,0,0,7
7432,1,0,0,2,2,1,1,2,0,1
7433,1,1,0,2,2,1,1,2,0,2
7434,1,1,2,2,2,1,1,2,0,8
7435,0,0,0,0,0,0,0,0,0,0
7436,1,0,0,0,0,0,0,0,0,4
7437,1,0,0,0,2,0,0,0,0,2
7438,1,0,1,0,2,0,0,0,0,1
7439,1,2,1,0,2,0,0,0,0,3
7440,1,2,1,1,2,0,0,0,0,6
7441,1,2,1,1,2,0,2,0,0,7
7442,1,2,1,1,2,0,2,1,0,8
7443,1,2,1,1,2,0,2,1,2,5
7444,0,0,0,0,0,0,0,0,0,0
7445,1,0,0,0,0,0,0,0,0,4
7446,1,0,0,0,2,0,0,0,0,2
7447,1,0,1,0,2,0,0,0,0,1
7448,1,2,1,0,2,0,0,0,0,7
7449,1,2,1,0,2,0,0,1,0,3
7450,1,2,1,2,2,0,0,1,0,5
7451,1,2,1,2,2,1,0,1,0,8
7452,1,2,1,2,2,1,0,1,2,6
7453,0,0,0,0,0,0,0,0,0,4
7454,0,0,0,0,1,0,0,0,0,0
7455,2,0,0,0,1,0,0,0,0,1
7456,2,1,0,0,1,0,0,0,0,7
7457,2,1,0,0,1,0,0,2,0,6
7458,2,1,0,0,1,0,1,2,0,2
7459,2,1,2,0,1,0,1,2,0,3
7460,2,1,2,1,1,0,1,2,0,5
7461,2,1,2,1,1,2,1,2,0,8
7462,0,0,0,0,0,0,0,0,0,4
7463,0,0,0,0,1,0,0,0,0,0
7464,2,0,0,0,1,0,0,0,0,2
7465,2,0,1,0,1,0,0,0,0,6
7466,2,0,1,0,1,0,2,0,0,3
7467,2,0,1,1,1,0,2,0,0,5
7468,2,0,1,1,1,2,2,0,0,7
7469,2,0,1,1,1,2,2,1,0,1
7470,2,2,1,1,1,2,2,1,0,8
7471,0,0,0,0,0,0,0,0,0,0
7472,1,0,0,0,0,0,0,0,0,4
7473,1,0,0,0,2,0,0,0,0,1
7474,1,1,0,0,2,0,0,0,0,2
7475,1,1,2,0,2,0,0,0,0,6
7476,1,1,2,0,2,0,1,0,0,3
7477,1,1,2,2,2,0,1,0,0,5
7478,1,1,2,2,2,1,1,0,0,7
7479,1,1,2,2,2,1,1,2,0,8
7480,0,0,0,0,0,0,0,0,0,0
7481,1,0,0,0,0,0,0,0,0,4
7482,1,0,0,0,2,0,0,0,0,6
7483,1,0,0,0,2,0,1,0,0,3
7484,1,0,0,2,2,0,1,0,0,1
7485,1,1,0,2,2,0,1,0,0,2
7486,1,1,2,2,2,0,1,0,0,5
7487,1,1,2,2,2,1,1,0,0,7
7488,1,1,2,2,2,1,1,2,0,8
7489,0,0,0,0,0,0,0,0,0,0
7490,1,0,0,0,0,0,0,0,0,4
7491,1,0,0,0,2,0,0,0,0,3
7492,1,0,0,1,2,0,0,0,0,6
7493,1,0,0,1,2,0,2,0,0,2
7494,1,0,1,1,2,0,2,0,0,1
7495,1,2,1,1,2,0,2,0,0,7
7496,1,2,1,1,2,0,2,1,0,8
7497,1,2,1,1,2,0,2,1,2,5
7498,0,0,0,0,0,0,0,0,0,4
7499,0,0,0,0,1,0,0,0,0,0
7500,2,0,0,0,1,0,0,0,0,3
7501,2,0,0,1,1,0,0,0,0,5
7502,2,0,0,1,1,2,0,0,0,1
7503,2,1,0,1,1,2,0,0,0,7
7504,2,1,0,1,1,2,0,2,0,2
7505,2,1,1,1,1,2,0,2,0,6
7506,2,1,1,1,1,2,2,2,0,8
7507,0,0,0,0,0,0,0,0,0,4
7508,0,0,0,0,1,0,0,0,0,0
7509,2,0,0,0,1,0,0,0,0,6
7510,2,0,0,0,1,0,1,0,0,2
7511,2,0,2,0,1,0,1,0,0,1
7512,2,1,2,0,1,0,1,0,0,7
7513,2,1,2,0,1,0,1,2,0,3
7514,2,1,2,1,1,0,1,2,0,5
7515,2,1,2,1,1,2,1,2,0,8
7516,0,0,0,0,0,0,0,0,0,2
7517,0,0,1,0,0,0,0,0,0,0
7518,2,0,1,0,0,0,0,0,0,4
7519,2,0,1,0,1,0,0,0,0,6
7520,2,0,1,0,1,0,2,0,0,3
7521,2,0,1,1,1,0,2,0,0,5
7522,2,0,1,1,1,2,2,0,0,1
7523,2,1,1,1,1,2,2,0,0,7
7524,2,1,1,1,1,2,2,2,0,8
7525,0,0,0,0,0,0,0,0,0,5
7526,0,0,0,0,0,1,0,0,0,0
7527,2,0,0,0,0,1,0,0,0,7
7528,2,0,0,0,0,1,0,1,0,4
7529,2,0,0,0,2,1,0,1,0,8
7530,2,0,0,0,2,1,0,1,1,2
7531,2,0,2,0,2,1,0,1,1,6
7532,0,0,0,0,0,0,0,0,0,4
7533,0,0,0,0,1,0,0,0,0,0
7534,2,0,0,0,1,0,0,0,0,1
7535,2,1,0,0,1,0,0,0,0,3
7536,2,1,0,2,1,0,0,0,0,6
7537,2,1,0,2,1,0,1,0,0,2
7538,2,1,2,2,1,0,1,0,0,7
7539,0,0,0,0,0,0,0,0,0,4
7540,0,0,0,0,1,0,0,0,0,0
7541,2,0,0,0,1,0,0,0,0,2
7542,2,0,1,0,1,0,0,0,0,6
7543,2,0,1,0,1,0,2,0,0,3
7544,2,0,1,1,1,0,2,0,0,5
7545,2,0,1,1,1,2,2,0,0,7
7546,2,0,1,1,1,2,2,1,0,1
7547,2,2,1,1,1,2,2,1,0,8
7548,0,0,0,0,0,0,0,0,0,5
7549,0,0,0,0,0,1,0,0,0,0
7550,2,0,0,0,0,1,0,0,0,8
7551,2,0,0,0,0,1,0,0,1,2
7552,2,0,2,0,0,1,0,0,1,1
7553,2,1,2,0,0,1,0,0,1,6
7554,2,1,2,0,0,1,2,0,1,4
7555,2,1,2,0,1,1,2,0,1,3
7556,0,0,0,0,0,0,0,0,0,0
7557,1,0,0,0,0,0,0,0,0,4
7558,1,0,0,0,2,0,0,0,0,2
7559,1,0,1,0,2,0,0,0,0,1
7560,1,2,1,0,2,0,0,0,0,3
7561,1,2,1,1,2,0,0,0,0,6
7562,1,2,1,1,2,0,2,0,0,7
7563,1,2,1,1,2,0,2,1,0,8
7564,1,2,1,1,2,0,2,1,2,5
7565,0,0,0,0,0,0,0,0,0,0
7566,1,0,0,0,0,0,0,0,0,4
7567,1,0,0,0,2,0,0,0,0,6
7568,1,0,0,0,2,0,1,0,0,3
7569,1,0,0,2,2,0,1,0,0,7
7570,1,0,0,2,2,0,1,1,0,5
7571,0,0,0,0,0,0,0,0,0,4
7572,0,0,0,0,1,0,0,0,0,0
7573,2,0,0,0,1,0,0,0,0,3
7574,2,0,0,1,1,0,0,0,0,5
7575,2,0,0,1,1,2,0,0,0,1
7576,2,1,0,1,1,2,0,0,0,7
7577,2,1,0,1,1,2,0,2,0,2
7578,2,1,1,1,1,2,0,2,0,6
7579,2,1,1,1,1,2,2,2,0,8
7580,0,0,0,0,0,0,0,0,0,4
7581,0,0,0,0,1,0,0,0,0,0
7582,2,0,0,0,1,0,0,0,0,2
7583,2,0,1,0,1,0,0,0,0,6
7584,2,0,1,0,1,0,2,0,0,3
7585,2,0,1,1,1,0,2,0,0,5
7586,2,0,1,1,1,2,2,0,0,1
7587,2,1,1,1,1,2,2,0,0,7
7588,2,1,1,1,1,2,2,2,0,8
7589,0,0,0,0,0,0,0,0,0,0
7590,1,0,0,0,0,0,0,0,0,4
7591,1,0,0,0,2,0,0,0,0,2
7592,1,0,1,0,2,0,0,0,0,1
7593,1,2,1,0,2,0,0,0,0,3
7594,1,2,1,1,2,0,0,0,0,6
7595,1,2,1,1,2,0,2,0,0,7
7596,1,2,1,1,2,0,2,1,0,8
7597,1,2,1,1,2,0,2,1,2,5
7598,0,0,0,0,0,0,0,0,0,4
7599,0,0,0,0,1,0,0,0,0,0
7600,2,0,0,0,1,0,0,0,0,6
7601,2,0,0,0,1,0,1,0,0,2
7602,2,0,2,0,1,0,1,0,0,1
7603,2,1,2,0,1,0,1,0,0,7
7604,2,1,2,0,1,0,1,2,0,5
7605,2,1,2,0,1,1,1,2,0,3
7606,2,1,2,2,1,1,1,2,0,8
7607,0,0,0,0,0,0,0,0,0,7
7608,0,0,0,0,0,0,0,1,0,4
7609,0,0,0,0,2,0,0,1,0,0
7610,1,0,0,0,2,0,0,1,0,2
7611,1,0,2,0,2,0,0,1,0,6
7612,1,0,2,0,2,0,1,1,0,3
7613,1,0,2,2,2,0,1,1,0,5
7614,1,0,2,2,2,1,1,1,0,8
7615,1,0,2,2,2,1,1,1,2,1
7616,0,0,0,0,0,0,0,0,0,4
7617,0,0,0,0,1,0,0,0,0,0
7618,2,0,0,0,1,0,0,0,0,3
7619,2,0,0,1,1,0,0,0,0,5
7620,2,0,0,1,1,2,0,0,0,2
7621,2,0,1,1,1,2,0,0,0,6
7622,2,0,1,1,1,2,2,0,0,1
7623,2,1,1,1,1,2,2,0,0,7
7624,2,1,1,1,1,2,2,2,0,8
7625,0,0,0,0,0,0,0,0,0,4
7626,0,0,0,0,1,0,0,0,0,0
7627,2,0,0,0,1,0,0,0,0,6
7628,2,0,0,0,1,0,1,0,0,2
7629,2,0,2,0,1,0,1,0,0,1
7630,2,1,2,0,1,0,1,0,0,7
7631,2,1,2,0,1,0,1,2,0,5
7632,2,1,2,0,1,1,1,2,0,3
7633,2,1,2,2,1,1,1,2,0,8
7634,0,0,0,0,0,0,0,0,0,6
7635,0,0,0,0,0,0,1,0,0,0
7636,2,0,0,0,0,0,1,0,0,4
7637,2,0,0,0,1,0,1,0,0,2
7638,2,0,2,0,1,0,1,0,0,1
7639,2,1,2,0,1,0,1,0,0,7
7640,2,1,2,0,1,0,1,2,0,5
7641,2,1,2,0,1,1,1,2,0,3
7642,2,1,2,2,1,1,1,2,0,8
7643,0,0,0,0,0,0,0,0,0,2
7644,0,0,1,0,0,0,0,0,0,4
7645,0,0,1,0,2,0,0,0,0,0
7646,1,0,1,0,2,0,0,0,0,1
7647,1,2,1,0,2,0,0,0,0,3
7648,1,2,1,1,2,0,0,0,0,6
7649,1,2,1,1,2,0,2,0,0,7
7650,1,2,1,1,2,0,2,1,0,5
7651,1,2,1,1,2,2,2,1,0,8
7652,0,0,0,0,0,0,0,0,0,0
7653,1,0,0,0,0,0,0,0,0,4
7654,1,0,0,0,2,0,0,0,0,6
7655,1,0,0,0,2,0,1,0,0,3
7656,1,0,0,2,2,0,1,0,0,7
7657,1,0,0,2,2,0,1,1,0,5
7658,0,0,0,0,0,0,0,0,0,4
7659,0,0,0,0,1,0,0,0,0,0
7660,2,0,0,0,1,0,0,0,0,5
7661,2,0,0,0,1,1,0,0,0,2
7662,2,0,2,0,1,1,0,0,0,1
7663,2,1,2,0,1,1,0,0,0,3
7664,2,1,2,2,1,1,0,0,0,6
7665,2,1,2,2,1,1,1,0,0,7
7666,2,1,2,2,1,1,1,2,0,8
7667,0,0,0,0,0,0,0,0,0,0
7668,1,0,0,0,0,0,0,0,0,4
7669,1,0,0,0,2,0,0,0,0,6
7670,1,0,0,0,2,0,1,0,0,3
7671,1,0,0,2,2,0,1,0,0,7
7672,1,0,0,2,2,0,1,1,0,5
7673,0,0,0,0,0,0,0,0,0,0
7674,1,0,0,0,0,0,0,0,0,4
7675,1,0,0,0,2,0,0,0,0,6
7676,1,0,0,0,2,0,1,0,0,3
7677,1,0,0,2,2,0,1,0,0,1
7678,1,1,0,2,2,0,1,0,0,2
7679,1,1,2,2,2,0,1,0,0,5
7680,1,1,2,2,2,1,1,0,0,7
7681,1,1,2,2,2,1,1,2,0,8
7682,0,0,0,0,0,0,0,0,0,2
7683,0,0,1,0,0,0,0,0,0,0
7684,2,0,1,0,0,0,0,0,0,4
7685,2,0,1,0,1,0,0,0,0,6
7686,2,0,1,0,1,0,2,0,0,3
7687,2,0,1,1,1,0,2,0,0,5
7688,2,0,1,1,1,2,2,0,0,7
7689,2,0,1,1,1,2,2,1,0,1
7690,2,2,1,1,1,2,2,1,0,8
7691,0,0,0,0,0,0,0,0,0,0
7692,1,0,0,0,0,0,0,0,0,4
7693,1,0,0,0,2,0,0,0,0,3
7694,1,0,0,1,2,0,0,0,0,6
7695,1,0,0,1,2,0,2,0,0,2
7696,1,0,1,1,2,0,2,0,0,1
7697,1,2,1,1,2,0,2,0,0,7
7698,1,2,1,1,2,0,2,1,0,8
7699,1,2,1,1,2,0,2,1,2,5
7700,0,0,0,0,0,0,0,0,0,2
7701,0,0,1,0,0,0,0,0,0,0
7702,2,0,1,0,0,0,0,0,0,8
7703,2,0,1,0,0,0,0,0,1,6
7704,2,0,1,0,0,0,2,0,1,3
7705,2,0,1,1,0,0,2,0,1,5
7706,2,0,1,1,0,2,2,0,1,7
7707,2,0,1,1,0,2,2,1,1,4
7708,2,0,1,1,2,2,2,1,1,1
7709,0,0,0,0,0,0,0,0,0,0
7710,1,0,0,0,0,0,0,0,0,4
7711,1,0,0,0,2,0,0,0,0,1
7712,1,1,0,0,2,0,0,0,0,2
7713,1,1,2,0,2,0,0,0,0,6
7714,1,1,2,0,2,0,1,0,0,3
7715,1,1,2,2,2,0,1,0,0,5
7716,1,1,2,2,2,1,1,0,0,8
7717,1,1,2,2,2,1,1,0,2,7
7718,0,0,0,0,0,0,0,0,0,4
7719,0,0,0,0,1,0,0,0,0,0
7720,2,0,0,0,1,0,0,0,0,2
7721,2,0,1,0,1,0,0,0,0,6
7722,2,0,1,0,1,0,2,0,0,3
7723,2,0,1,1,1,0,2,0,0,5
7724,2,0,1,1,1,2,2,0,0,7
7725,2,0,1,1,1,2,2,1,0,1
7726,2,2,1,1,1,2,2,1,0,8
7727,0,0,0,0,0,0,0,0,0,6
7728,0,0,0,0,0,0,1,0,0,0
7729,2,0,0,0,0,0,1,0,0,4
7730,2,0,0,0,1,0,1,0,0,2
7731,2,0,2,0,1,0,1,0,0,1
7732,2,1,2,0,1,0,1,0,0,7
7733,2,1,2,0,1,0,1,2,0,5
7734,2,1,2,0,1,1,1,2,0,3
7735,2,1,2,2,1,1,1,2,0,8
7736,0,0,0,0,0,0,0,0,0,1
7737,0,1,0,0,0,0,0,0,0,0
7738,2,1,0,0,0,0,0,0,0,8
7739,2,1,0,0,0,0,0,0,1,6
7740,2,1,0,0,0,0,2,0,1,3
7741,2,1,0,1,0,0,2,0,1,4
7742,2,1,0,1,2,0,2,0,1,2
7743,2,1,1,1,2,0,2,0,1,5
7744,2,1,1,1,2,2,2,0,1,7
7745,0,0,0,0,0,0,0,0,0,0
7746,1,0,0,0,0,0,0,0,0,4
7747,1,0,0,0,2,0,0,0,0,3
7748,1,0,0,1,2,0,0,0,0,6
7749,1,0,0,1,2,0,2,0,0,2
7750,1,0,1,1,2,0,2,0,0,1
7751,1,2,1,1,2,0,2,0,0,7
7752,1,2,1,1,2,0,2,1,0,8
7753,1,2,1,1,2,0,2,1,2,5
7754,0,0,0,0,0,0,0,0,0,0
7755,1,0,0,0,0,0,0,0,0,4
7756,1,0,0,0,2,0,0,0,0,6
7757,1,0,0,0,2,0,1,0,0,3
7758,1,0,0,2,2,0,1,0,0,5
7759,1,0,0,2,2,1,1,0,0,7
7760,1,0,0,2,2,1,1,2,0,1
7761,1,1,0,2,2,1,1,2,0,2
7762,1,1,2,2,2,1,1,2,0,8
7763,0,0,0,0,0,0,0,0,0,0
7764,1,0,0,0,0,0,0,0,0,4
7765,1,0,0,0,2,0,0,0,0,6
7766,1,0,0,0,2,0,1,0,0,3
7767,1,0,0,2,2,0,1,0,0,5
7768,1,0,0,2,2,1,1,0,0,1
7769,1,2,0,2,2,1,1,0,0,7
7770,1,2,0,2,2,1,1,1,0,8
7771,1,2,0,2,2,1,1,1,2,2
7772,0,0,0,0,0,0,0,0,0,0
7773,1,0,0,0,0,0,0,0,0,4
7774,1,0,0,0,2,0,0,0,0,2
7775,1,0,1,0,2,0,0,0,0,1
7776,1,2,1,0,2,0,0,0,0,5
7777,1,2,1,0,2,1,0,0,0,7
7778,0,0,0,0,0,0,0,0,0,4
7779,0,0,0,0,1,0,0,0,0,0
7780,2,0,0,0,1,0,0,0,0,3
7781,2,0,0,1,1,0,0,0,0,5
7782,2,0,0,1,1,2,0,0,0,1
7783,2,1,0,1,1,2,0,0,0,7
7784,2,1,0,1,1,2,0,2,0,6
7785,2,1,0,1,1,2,1,2,0,2
7786,2,1,2,1,1,2,1,2,0,8
7787,0,0,0,0,0,0,0,0,0,6
7788,0,0,0,0,0,0,1,0,0,4
7789,0,0,0,0,2,0,1,0,0,8
7790,0,0,0,0,2,0,1,0,1,3
7791,0,0,0,2,2,0,1,0,1,5
7792,0,0,0,2,2,1,1,0,1,7
7793,0,0,0,2,2,1,1,2,1,1
7794,0,1,0,2,2,1,1,2,1,2
7795,0,1,2,2,2,1,1,2,1,0
7796,0,0,0,0,0,0,0,0,0,4
7797,0,0,0,0,1,0,0,0,0,0
7798,2,0,0,0,1,0,0,0,0,2
7799,2,0,1,0,1,0,0,0,0,6
7800,2,0,1,0,1,0,2,0,0,3
7801,2,0,1,1,1,0,2,0,0,5
7802,2,0,1,1,1,2,2,0,0,7
7803,2,0,1,1,1,2,2,1,0,1
7804,2,2,1,1,1,2,2,1,0,8
7805,0,0,0,0,0,0,0,0,0,2
7806,0,0,1,0,0,0,0,0,0,0
7807,2,0,1,0,0,0,0,0,0,4
7808,2,0,1,0,1,0,0,0,0,6
7809,2,0,1,0,1,0,2,0,0,3
7810,2,0,1,1,1,0,2,0,0,5
7811,2,0,1,1,1,2,2,0,0,7
7812,2,0,1,1,1,2,2,1,0,1
7813,2,2,1,1,1,2,2,1,0,8
7814,0,0,0,0,0,0,0,0,0,3
7815,0,0,0,1,0,0,0,0,0,4
7816,0,0,0,1,2,0,0,0,0,0
7817,1,0,0,1,2,0,0,0,0,6
7818,1,0,0,1,2,0,2,0,0,2
7819,1,0,1,1,2,0,2,0,0,1
7820,1,2,1,1,2,0,2,0,0,7
7821,1,2,1,1,2,0,2,1,0,5
7822,1,2,1,1,2,2,2,1,0,8
7823,0,0,0,0,0,0,0,0,0,4
7824,0,0,0,0,1,0,0,0,0,0
7825,2,0,0,0,1,0,0,0,0,2
7826,2,0,1,0,1,0,0,0,0,6
7827,2,0,1,0,1,0,2,0,0,3
7828,2,0,1,1,1,0,2,0,0,5
7829,2,0,1,1,1,2,2,0,0,1
7830,2,1,1,1,1,2,2,0,0,7
7831,2,1,1,1,1,2,2,2,0,8
7832,0,0,0,0,0,0,0,0,0,4
7833,0,0,0,0,1,0,0,0,0,0
7834,2,0,0,0,1,0,0,0,0,6
7835,2,0,0,0,1,0,1,0,0,2
7836,2,0,2,0,1,0,1,0,0,1
7837,2,1,2,0,1,0,1,0,0,7
7838,2,1,2,0,1,0,1,2,0,3
7839,2,1,2,1,1,0,1,2,0,5
7840,2,1,2,1,1,2,1,2,0,8
7841,0,0,0,0,0,0,0,0,0,0
7842,1,0,0,0,0,0,0,0,0,4
7843,1,0,0,0,2,0,0,0,0,2
7844,1,0,1,0,2,0,0,0,0,1
7845,1,2,1,0,2,0,0,0,0,3
7846,1,2,1,1,2,0,0,0,0,6
7847,1,2,1,1,2,0,2,0,0,7
7848,1,2,1,1,2,0,2,1,0,5
7849,1,2,1,1,2,2,2,1,0,8
7850,0,0,0,0,0,0,0,0,0,4
7851,0,0,0,0,1,0,0,0,0,0
7852,2,0,0,0,1,0,0,0,0,2
7853,2,0,1,0,1,0,0,0,0,6
7854,2,0,1,0,1,0,2,0,0,3
7855,2,0,1,1,1,0,2,0,0,5
7856,2,0,1,1,1,2,2,0,0,1
7857,2,1,1,1,1,2,2,0,0,7
7858,2,1,1,1,1,2,2,2,0,8
7859,0,0,0,0,0,0,0,0,0,4
7860,0,0,0,0,1,0,0,0,0,0
7861,2,0,0,0,1,0,0,0,0,6
7862,2,0,0,0,1,0,1,0,0,2
7863,2,0,2,0,1,0,1,0,0,1
7864,2,1,2,0,1,0,1,0,0,7
7865,2,1,2,0,1,0,1,2,0,5
7866,2,1,2,0,1,1,1,2,0,3
7867,2,1,2,2,1,1,1,2,0,8
7868,0,0,0,0,0,0,0,0,0,2
7869,0,0,1,0,0,0,0,0,0,0
7870,2,0,1,0,0,0,0,0,0,4
7871,2,0,1,0,1,0,0,0,0,6
7872,2,0,1,0,1,0,2,0,0,3
7873,2,0,1,1,1,0,2,0,0,5
7874,2,0,1,1,1,2,2,0,0,1
7875,2,1,1,1,1,2,2,0,0,7
7876,2,1,1,1,1,2,2,2,0,8
7877,0,0,0,0,0,0,0,0,0,6
7878,0,0,0,0,0,0,1,0,0,4
7879,0,0,0,0,2,0,1,0,0,0
7880,1,0,0,0,2,0,1,0,0,3
7881,1,0,0,2,2,0,1,0,0,1
7882,1,1,0,2,2,0,1,0,0,2
7883,1,1,2,2,2,0,1,0,0,5
7884,1,1,2,2,2,1,1,0,0,8
7885,1,1,2,2,2,1,1,0,2,7
7886,0,0,0,0,0,0,0,0,0,4
7887,0,0,0,0,1,0,0,0,0,0
7888,2,0,0,0,1,0,0,0,0,6
7889,2,0,0,0,1,0,1,0,0,2
7890,2,0,2,0,1,0,1,0,0,1
7891,2,1,2,0,1,0,1,0,0,7
7892,2,1,2,0,1,0,1,2,0,5
7893,2,1,2,0,1,1,1,2,0,3
7894,2,1,2,2,1,1,1,2,0,8
7895,0,0,0,0,0,0,0,0,0,4
7896,0,0,0,0,1,0,0,0,0,0
7897,2,0,0,0,1,0,0,0,0,1
7898,2,1,0,0,1,0,0,0,0,7
7899,2,1,0,0,1,0,0,2,0,6
7900,2,1,0,0,1,0,1,2,0,2
7901,2,1,2,0,1,0,1,2,0,3
7902,2,1,2,1,1,0,1,2,0,5
7903,2,1,2,1,1,2,1,2,0,8
7904,0,0,0,0,0,0,0,0,0,4
7905,0,0,0,0,1,0,0,0,0,0
7906,2,0,0,0,1,0,0,0,0,6
7907,2,0,0,0,1,0,1,0,0,2
7908,2,0,2,0,1,0,1,0,0,1
7909,2,1,2,0,1,0,1,0,0,7
7910,2,1,2,0,1,0,1,2,0,3
7911,2,1,2,1,1,0,1,2,0,5
7912,2,1,2,1,1,2,1,2,0,8
7913,0,0,0,0,0,0,0,0,0,0
7914,1,0,0,0,0,0,0,0,0,4
7915,1,0,0,0,2,0,0,0,0,2
7916,1,0,1,0,2,0,0,0,0,1
7917,1,2,1,0,2,0,0,0,0,3
7918,1,2,1,1,2,0,0,0,0,6
7919,1,2,1,1,2,0,2,0,0,7
7920,1,2,1,1,2,0,2,1,0,5
7921,1,2,1,1,2,2,2,1,0,8
7922,0,0,0,0,0,0,0,0,0,4
7923,0,0,0,0,1,0,0,0,0,0
7924,2,0,0,0,1,0,0,0,0,2
7925,2,0,1,0,1,0,0,0,0,6
7926,2,0,1,0,1,0,2,0,0,3
7927,2,0,1,1,1,0,2,0,0,5
7928,2,0,1,1,1,2,2,0,0,7
7929,2,0,1,1,1,2,2,1,0,1
7930,2,2,1,1,1,2,2,1,0,8
7931,0,0,0,0,0,0,0,0,0,0
7932,1,0,0,0,0,0,0,0,0,4
7933,1,0,0,0,2,0,0,0,0,6
7934,1,0,0,0,2,0,1,0,0,3
7935,1,0,0,2,2,0,1,0,0,1
7936,1,1,0,2,2,0,1,0,0,2
7937,1,1,2,2,2,0,1,0,0,5
7938,1,1,2,2,2,1,1,0,0,8
7939,1,1,2,2,2,1,1,0,2,7
7940,0,0,0,0,0,0,0,0,0,0
7941,1,0,0,0,0,0,0,0,0,4
7942,1,0,0,0,2,0,0,0,0,7
7943,1,0,0,0,2,0,0,1,0,2
7944,1,0,2,0,2,0,0,1,0,6
7945,1,0,2,0,2,0,1,1,0,3
7946,1,0,2,2,2,0,1,1,0,5
7947,1,0,2,2,2,1,1,1,0,8
7948,1,0,2,2,2,1,1,1,2,1
7949,0,0,0,0,0,0,0,0,0,0
7950,1,0,0,0,0,0,0,0,0,4
7951,1,0,0,0,2,0,0,0,0,2
7952,1,0,1,0,2,0,0,0,0,1
7953,1,2,1,0,2,0,0,0,0,3
7954,1,2,1,1,2,0,0,0,0,6
7955,1,2,1,1,2,0,2,0,0,7
7956,1,2,1,1,2,0,2,1,0,5
7957,1,2,1,1,2,2,2,1,0,8
7958,0,0,0,0,0,0,0,0,0,0
7959,1,0,0,0,0,0,0,0,0,4
7960,1,0,0,0,2,0,0,0,0,6
7961,1,0,0,0,2,0,1,0,0,3
7962,1,0,0,2,2,0,1,0,0,1
7963,1,1,0,2,2,0,1,0,0,2
7964,1,1,2,2,2,0,1,0,0,5
7965,1,1,2,2,2,1,1,0,0,8
7966,1,1,2,2,2,1,1,0,2,7
7967,0,0,0,0,0,0,0,0,0,2
7968,0,0,1,0,0,0,0,0,0,4
7969,0,0,1,0,2,0,0,0,0,0
7970,1,0,1,0,2,0,0,0,0,1
7971,1,2,1,0,2,0,0,0,0,3
7972,1,2,1,1,2,0,0,0,0,6
7973,1,2,1,1,2,0,2,0,0,7
7974,1,2,1,1,2,0,2,1,0,5
7975,1,2,1,1,2,2,2,1,0,8
7976,0,0,0,0,0,0,0,0,0,3
7977,0,0,0,1,0,0,0,0,0,4
7978,0,0,0,1,2,0,0,0,0,2
7979,0,0,1,1,2,0,0,0,0,0
7980,2,0,1,1,2,0,0,0,0,8
7981,2,0,1,1,2,0,0,0,1,7
7982,2,0,1,1,2,0,0,2,1,1
7983,2,1,1,1,2,0,0,2,1,5
7984,2,1,1,1,2,2,0,2,1,6
7985,0,0,0,0,0,0,0,0,0,6
7986,0,0,0,0,0,0,1,0,0,0
7987,2,0,0,0,0,0,1,0,0,4
7988,2,0,0,0,1,0,1,0,0,2
7989,2,0,2,0,1,0,1,0,0,1
7990,2,1,2,0,1,0,1,0,0,7
7991,2,1,2,0,1,0,1,2,0,3
7992,2,1,2,1,1,0,1,2,0,5
7993,2,1,2,1,1,2,1,2,0,8
7994,0,0,0,0,0,0,0,0,0,2
7995,0,0,1,0,0,0,0,0,0,4
7996,0,0,1,0,2,0,0,0,0,0
7997,1,0,1,0,2,0,0,0,0,1
7998,1,2,1,0,2,0,0,0,0,5
7999,1,2,1,0,2,1,0,0,0,7
8000,0,0,0,0,0,0,0,0,0,6
8001,0,0,0,0,0,0,1,0,0,0
8002,2,0,0,0,0,0,1,0,0,7
8003,2,0,0,0,0,0,1,1,0,4
8004,2,0,0,0,2,0,1,1,0,8
8005,0,0,0,0,0,0,0,0,0,2
8006,0,0,1,0,0,0,0,0,0,4
8007,0,0,1,0,2,0,0,0,0,0
8008,1,0,1,0,2,0,0,0,0,1
8009,1,2,1,0,2,0,0,0,0,3
8010,1,2,1,1,2,0,0,0,0,6
8011,1,2,1,1,2,0,2,0,0,7
8012,1,2,1,1,2,0,2,1,0,8
8013,1,2,1,1,2,0,2,1,2,5
8014,0,0,0,0,0,0,0,0,0,4
8015,0,0,0,0,1,0,0,0,0,0
8016,2,0,0,0,1,0,0,0,0,6
8017,2,0,0,0,1,0,1,0,0,2
8018,2,0,2,0,1,0,1,0,0,1
8019,2,1,2,0,1,0,1,0,0,7
